-1.5,19,exp,1st,a
22.5,43,exp,1st,a
48,94.5,exp,1st,a'
94.5,138.5,exp,tr,a''
138,156.5,exp,tr,b
160.5,204.5,exp,tr,b'
208.5,232.5,exp,2nd,c
232.5,300.25,exp,2nd,c'
300,324.25,exp,2nd,d
324,360.25,exp,2nd,d'
360,388.5,exp,coda,e
388.5,415,dev,d1,a
420,450,dev,d1,a'''
450,466,dev,d1,a'''
466.5,492.25,dev,d1,a''''
492,516.25,dev,d1,a''''
516,552.5,dev,d1,a'''''
558,577,dev,d2,b
580.5,648.5,dev,d2,b''
652.5,676.5,dev,rtr,c
676.5,700.5,dev,rtr,c
700.5,808.5,dev,rtr,c''
808.5,828.5,rec,1st,a
832.5,852.5,rec,1st,a
858,904.5,rec,1st,a'
904.5,972.5,rec,tr,a''
972,990.5,rec,tr,b
994.5,1038.5,rec,tr,b'
1042.5,1066.5,rec,2nd,c
1066.5,1134.25,rec,2nd,c'
1134,1158.25,rec,2nd,d
1158,1194.25,rec,2nd,d'
1194,1222.5,rec,coda,e
1222.5,1254.5,rec,coda,a''''''
1258.5,1270.5,rec,coda,c'''
1270.5,1426.5,rec,coda,c''''
1426.5,1444.5,rec,coda,c'''
1444.5,1488.5,rec,coda,c''''
1448,1506.5,rec,coda,f
1506,1572,rec,coda,f'
