-1.5,36.0,46.0,1.25,1.0,0.0,N
-0.25,32.0,44.0,0.25,1.0,0.0,N
0.0,29.0,42.0,4.5,1.0,1.0,N
4.5,32.0,44.0,1.25,1.0,1.0,N
5.75,36.0,46.0,0.25,1.0,1.0,N
6.0,41.0,49.0,1.5,1.0,2.0,N
7.5,44.0,51.0,1.25,1.0,2.0,N
8.75,48.0,53.0,0.25,1.0,2.0,N
9.0,53.0,56.0,1.5,1.0,2.0,N
10.5,56.0,58.0,1.5,1.0,2.0,N
12.0,52.0,55.0,3.0,1.0,3.0,C
12.0,55.0,57.0,3.0,1.0,3.0,C
12.0,60.0,60.0,3.0,1.0,3.0,C
15.0,53.0,56.0,3.0,1.0,3.0,C
15.0,56.0,58.0,3.0,1.0,3.0,C
15.0,59.0,59.0,3.0,1.0,3.0,C
18.0,52.0,55.0,1.0,1.0,4.0,C
18.0,55.0,57.0,1.0,1.0,4.0,C
18.0,60.0,60.0,1.0,1.0,4.0,C
19.0,0.0,0.0,1.0,1.0,4.0,R
20.0,0.0,0.0,2.0,1.0,5.0,R
22.0,0.0,0.0,0.5,1.0,5.0,R
22.5,37.0,47.0,1.25,1.0,4.0,N
23.75,34.0,45.0,0.25,1.0,4.0,N
24.0,30.0,43.0,4.5,1.0,5.0,N
28.5,34.0,45.0,1.25,1.0,5.0,N
29.75,37.0,47.0,0.25,1.0,5.0,N
30.0,42.0,50.0,1.5,1.0,6.0,N
31.5,46.0,52.0,1.25,1.0,6.0,N
32.75,49.0,54.0,0.25,1.0,6.0,N
33.0,54.0,57.0,1.5,1.0,6.0,N
34.5,58.0,59.0,1.5,1.0,6.0,N
36.0,53.0,56.0,3.0,1.0,7.0,C
36.0,56.0,58.0,3.0,1.0,7.0,C
36.0,61.0,61.0,3.0,1.0,7.0,C
39.0,54.0,57.0,3.0,1.0,7.0,C
39.0,57.0,58.0,3.0,1.0,7.0,C
39.0,60.0,60.0,3.0,1.0,7.0,C
42.0,53.0,56.0,1.0,1.0,8.0,C
42.0,56.0,58.0,1.0,1.0,8.0,C
42.0,61.0,61.0,1.0,1.0,8.0,C
43.0,0.0,0.0,1.0,1.0,8.0,R
44.0,0.0,0.0,4.0,1.0,9.0,R
48.0,64.0,62.0,3.0,1.0,9.0,C
48.0,67.0,64.0,3.0,1.0,9.0,C
51.0,65.0,63.0,3.0,1.0,9.0,C
51.0,68.0,65.0,3.0,1.0,9.0,C
51.0,71.0,66.0,3.0,1.0,9.0,C
54.0,64.0,62.0,1.0,1.0,10.0,C
54.0,67.0,64.0,1.0,1.0,10.0,C
55.0,0.0,0.0,0.5,1.0,10.0,R
55.5,37.0,47.0,0.5,1.0,10.0,N
56.0,37.0,47.0,0.5,1.0,10.0,N
56.5,37.0,47.0,0.5,1.0,10.0,N
57.0,36.0,46.0,1.0,1.0,10.0,N
58.0,0.0,0.0,2.0,1.0,10.0,R
60.0,67.0,64.0,3.0,1.0,11.0,C
60.0,70.0,66.0,3.0,1.0,11.0,C
60.0,73.0,68.0,3.0,1.0,11.0,C
63.0,68.0,65.0,3.0,1.0,11.0,C
63.0,70.0,66.0,3.0,1.0,11.0,C
63.0,73.0,68.0,3.0,1.0,11.0,C
66.0,67.0,64.0,1.0,1.0,12.0,C
66.0,70.0,66.0,1.0,1.0,12.0,C
66.0,73.0,68.0,1.0,1.0,12.0,C
67.0,0.0,0.0,0.5,1.0,12.0,R
67.5,37.0,47.0,0.5,1.0,12.0,N
68.0,37.0,47.0,0.5,1.0,12.0,N
68.5,37.0,47.0,0.5,1.0,12.0,N
69.0,36.0,46.0,1.0,1.0,12.0,N
70.0,0.0,0.0,2.0,1.0,12.0,R
72.0,0.0,0.0,1.0,1.0,13.0,R
73.0,0.0,0.0,0.5,1.0,13.0,R
73.5,37.0,47.0,0.5,1.0,13.0,N
74.0,37.0,47.0,0.5,1.0,13.0,N
74.5,37.0,47.0,0.5,1.0,13.0,N
75.0,36.0,46.0,1.0,1.0,13.0,N
76.0,0.0,0.0,4.0,1.0,13.0,R
76.0,0.0,0.0,4.0,1.0,14.0,R
84.0,52.0,55.0,0.25,1.0,15.0,N
84.25,55.0,57.0,0.25,1.0,15.0,N
84.5,46.0,52.0,0.25,1.0,15.0,N
84.75,52.0,55.0,0.25,1.0,15.0,N
85.0,31.0,43.0,0.25,1.0,15.0,N
85.25,34.0,45.0,0.25,1.0,15.0,N
85.5,40.0,48.0,0.25,1.0,15.0,N
85.75,43.0,50.0,0.25,1.0,15.0,N
86.0,46.0,52.0,0.25,1.0,15.0,N
86.25,49.0,54.0,0.25,1.0,15.0,N
86.5,52.0,55.0,0.25,1.0,15.0,N
86.75,55.0,57.0,0.25,1.0,15.0,N
87.0,58.0,59.0,0.5,1.0,15.0,N
