0.875,63.0,62.0,0.125,0.0,1.0,C
0.875,69.0,65.0,0.125,0.0,1.0,C
0.875,72.0,67.0,0.125,0.0,1.0,C
0.875,75.0,69.0,0.125,0.0,1.0,C
1.0,63.0,62.0,1.875,0.0,1.0,N
1.0,69.0,65.0,1.0,0.0,1.0,C
1.0,72.0,67.0,1.0,0.0,1.0,C
1.0,75.0,69.0,1.0,0.0,1.0,C
2.0,0.0,0.0,0.875,0.0,1.0,R
2.875,69.0,65.0,0.125,0.0,1.0,C
2.875,72.0,67.0,0.125,0.0,1.0,C
3.0,69.0,65.0,1.0,0.0,1.0,N
3.0,72.0,67.0,0.75,0.0,1.0,N
3.75,71.0,66.0,0.125,0.0,1.0,N
3.875,72.0,67.0,0.125,0.0,1.0,N
4.0,67.0,64.0,0.5,0.0,2.0,C
4.0,71.0,66.0,0.5,0.0,2.0,C
4.5,0.0,0.0,0.5,0.0,2.0,R
5.0,63.0,62.0,0.5,0.0,2.0,C
5.0,67.0,64.0,0.5,0.0,2.0,C
5.0,72.0,67.0,0.5,0.0,2.0,C
5.5,0.0,0.0,0.5,0.0,2.0,R
6.0,62.0,61.0,0.0,0.0,2.0,N
6.0,0.0,0.0,0.5,0.0,2.0,R
6.0,62.0,61.0,0.5,0.0,2.0,N
6.0,67.0,64.0,0.0,0.0,2.0,N
6.0,67.0,64.0,0.5,0.0,2.0,N
6.0,71.0,66.0,0.0,0.0,2.0,N
6.0,74.0,68.0,0.5,0.0,2.0,N
6.5,0.0,0.0,1.0,0.0,2.0,R
7.5,0.0,0.0,0.5,0.0,2.0,R
8.0,0.0,0.0,0.875,0.0,3.0,R
8.875,68.0,65.0,0.125,0.0,3.0,C
8.875,74.0,68.0,0.125,0.0,3.0,C
8.875,77.0,70.0,0.125,0.0,3.0,C
8.875,80.0,72.0,0.125,0.0,3.0,C
9.0,68.0,65.0,1.875,0.0,3.0,N
9.0,74.0,68.0,1.0,0.0,3.0,C
9.0,77.0,70.0,1.0,0.0,3.0,C
9.0,80.0,72.0,1.0,0.0,3.0,C
10.0,0.0,0.0,0.875,0.0,3.0,R
10.875,74.0,68.0,0.125,0.0,3.0,C
10.875,77.0,70.0,0.125,0.0,3.0,C
11.0,74.0,68.0,1.0,0.0,3.0,N
11.0,77.0,70.0,0.75,0.0,3.0,N
11.75,76.0,69.0,0.125,0.0,3.0,N
11.875,77.0,70.0,0.125,0.0,3.0,N
12.0,67.0,64.0,0.5,0.0,4.0,C
12.0,76.0,69.0,0.5,0.0,4.0,C
12.5,0.0,0.0,0.5,0.0,4.0,R
13.0,65.0,63.0,0.5,0.0,4.0,C
13.0,72.0,67.0,0.5,0.0,4.0,C
13.0,77.0,70.0,0.5,0.0,4.0,C
13.5,0.0,0.0,0.5,0.0,4.0,R
14.0,67.0,64.0,0.0,0.0,4.0,N
14.0,0.0,0.0,0.5,0.0,4.0,R
14.0,67.0,64.0,0.5,0.0,4.0,N
14.0,72.0,67.0,0.0,0.0,4.0,N
14.0,72.0,67.0,0.5,0.0,4.0,N
14.0,76.0,69.0,0.0,0.0,4.0,N
14.0,79.0,71.0,0.5,0.0,4.0,N
14.5,0.0,0.0,1.0,0.0,4.0,R
15.5,0.0,0.0,0.5,0.0,4.0,R
16.0,0.0,0.0,0.875,0.0,5.0,R
16.875,73.0,68.0,0.125,0.0,5.0,C
16.875,77.0,70.0,0.125,0.0,5.0,C
16.875,82.0,73.0,0.125,0.0,5.0,C
16.875,85.0,75.0,0.125,0.0,5.0,C
17.0,73.0,68.0,1.875,0.0,5.0,N
17.0,77.0,70.0,1.0,0.0,5.0,C
17.0,82.0,73.0,1.0,0.0,5.0,C
17.0,85.0,75.0,1.0,0.0,5.0,C
18.0,0.0,0.0,0.875,0.0,5.0,R
18.875,73.0,68.0,0.125,0.0,5.0,C
18.875,82.0,73.0,0.125,0.0,5.0,C
19.0,73.0,68.0,1.0,0.0,5.0,N
19.0,82.0,73.0,0.75,0.0,5.0,N
19.75,81.0,72.0,0.125,0.0,5.0,N
19.875,82.0,73.0,0.125,0.0,5.0,N
20.0,73.0,68.0,0.875,0.0,6.0,C
20.0,75.0,69.0,0.875,0.0,6.0,C
20.0,82.0,73.0,0.875,0.0,6.0,C
20.875,73.0,68.0,0.125,0.0,6.0,C
20.875,75.0,69.0,0.125,0.0,6.0,C
20.875,82.0,73.0,0.125,0.0,6.0,C
21.0,73.0,68.0,1.875,0.0,6.0,N
21.0,75.0,69.0,1.0,0.0,6.0,C
21.0,82.0,73.0,1.0,0.0,6.0,C
22.0,0.0,0.0,0.875,0.0,6.0,R
22.875,72.0,67.0,0.125,0.0,6.0,C
22.875,75.0,69.0,0.125,0.0,6.0,C
22.875,80.0,72.0,0.125,0.0,6.0,C
23.0,72.0,67.0,0.875,0.0,6.0,C
23.0,75.0,69.0,0.875,0.0,6.0,C
23.0,80.0,72.0,0.875,0.0,6.0,C
23.875,72.0,67.0,0.125,0.0,6.0,C
23.875,75.0,69.0,0.125,0.0,6.0,C
23.875,78.0,71.0,0.125,0.0,6.0,C
24.0,72.0,67.0,0.875,0.0,7.0,C
24.0,75.0,69.0,0.875,0.0,7.0,C
24.0,78.0,71.0,0.875,0.0,7.0,C
24.875,70.0,66.0,0.125,0.0,7.0,C
24.875,75.0,69.0,0.125,0.0,7.0,C
24.875,78.0,71.0,0.125,0.0,7.0,C
25.0,70.0,66.0,1.875,0.0,7.0,N
25.0,75.0,69.0,1.0,0.0,7.0,C
25.0,78.0,71.0,1.0,0.0,7.0,C
26.0,0.0,0.0,0.875,0.0,7.0,R
26.875,69.0,65.0,0.125,0.0,7.0,C
26.875,75.0,69.0,0.125,0.0,7.0,C
26.875,78.0,71.0,0.125,0.0,7.0,C
27.0,69.0,65.0,0.875,0.0,7.0,C
27.0,75.0,69.0,0.875,0.0,7.0,C
27.0,78.0,71.0,0.875,0.0,7.0,C
27.875,68.0,65.0,0.125,0.0,7.0,C
27.875,75.0,69.0,0.125,0.0,7.0,C
27.875,78.0,71.0,0.125,0.0,7.0,C
28.0,68.0,65.0,0.875,0.0,8.0,C
28.0,75.0,69.0,0.875,0.0,8.0,C
28.0,78.0,71.0,0.875,0.0,8.0,C
28.875,68.0,65.0,0.125,0.0,8.0,C
28.875,73.0,68.0,0.125,0.0,8.0,C
28.875,77.0,70.0,0.125,0.0,8.0,C
29.0,68.0,65.0,1.875,0.0,8.0,N
29.0,73.0,68.0,1.0,0.0,8.0,C
29.0,77.0,70.0,1.0,0.0,8.0,C
30.0,0.0,0.0,0.875,0.0,8.0,R
30.875,68.0,65.0,0.125,0.0,8.0,C
30.875,71.0,67.0,0.125,0.0,8.0,C
30.875,77.0,70.0,0.125,0.0,8.0,C
31.0,68.0,65.0,0.875,0.0,8.0,C
31.0,71.0,67.0,0.875,0.0,8.0,C
31.0,77.0,70.0,0.875,0.0,8.0,C
31.875,68.0,65.0,0.125,0.0,8.0,C
31.875,71.0,67.0,0.125,0.0,8.0,C
31.875,77.0,70.0,0.125,0.0,8.0,C
32.0,68.0,65.0,0.875,0.0,9.0,C
32.0,71.0,67.0,0.875,0.0,9.0,C
32.0,77.0,70.0,0.875,0.0,9.0,C
32.875,68.0,65.0,0.125,0.0,9.0,C
32.875,72.0,67.0,0.125,0.0,9.0,C
32.875,75.0,69.0,0.125,0.0,9.0,C
33.0,68.0,65.0,1.875,0.0,9.0,N
33.0,72.0,67.0,1.0,0.0,9.0,C
33.0,75.0,69.0,1.0,0.0,9.0,C
34.0,0.0,0.0,0.875,0.0,9.0,R
34.875,68.0,65.0,0.125,0.0,9.0,C
34.875,72.0,67.0,0.125,0.0,9.0,C
34.875,75.0,69.0,0.125,0.0,9.0,C
35.0,68.0,65.0,0.875,0.0,9.0,C
35.0,72.0,67.0,0.875,0.0,9.0,C
35.0,75.0,69.0,0.875,0.0,9.0,C
35.875,67.0,64.0,0.125,0.0,9.0,C
35.875,70.0,66.0,0.125,0.0,9.0,C
35.875,73.0,68.0,0.125,0.0,9.0,C
36.0,67.0,64.0,0.875,0.0,10.0,C
36.0,70.0,66.0,0.875,0.0,10.0,C
36.0,73.0,68.0,0.875,0.0,10.0,C
36.875,65.0,63.0,0.125,0.0,10.0,C
36.875,70.0,66.0,0.125,0.0,10.0,C
36.875,73.0,68.0,0.125,0.0,10.0,C
37.0,65.0,63.0,0.875,0.0,10.0,C
37.0,70.0,66.0,0.875,0.0,10.0,C
37.0,73.0,68.0,0.875,0.0,10.0,C
37.875,64.0,62.0,0.125,0.0,10.0,C
37.875,70.0,66.0,0.125,0.0,10.0,C
37.875,73.0,68.0,0.125,0.0,10.0,C
38.0,64.0,62.0,0.5,0.0,10.0,C
38.0,70.0,66.0,0.5,0.0,10.0,C
38.0,73.0,68.0,0.5,0.0,10.0,C
38.5,60.0,60.0,0.5,0.0,10.0,C
38.5,65.0,63.0,0.5,0.0,10.0,C
38.5,72.0,67.0,0.5,0.0,10.0,C
39.0,60.0,60.0,0.5,0.0,10.0,C
39.0,65.0,63.0,0.5,0.0,10.0,C
39.0,72.0,67.0,0.5,0.0,10.0,C
39.5,60.0,60.0,0.5,0.0,10.0,C
39.5,66.0,63.0,0.5,0.0,10.0,C
39.5,72.0,67.0,0.5,0.0,10.0,C
40.0,62.0,61.0,0.5,0.0,11.0,C
40.0,67.0,64.0,0.5,0.0,11.0,C
40.0,71.0,66.0,0.5,0.0,11.0,C
40.5,0.0,0.0,2.0,0.0,11.0,R
42.5,0.0,0.0,0.5,0.0,11.0,R
43.0,67.0,64.0,1.0,0.0,11.0,N
43.5,60.0,60.0,0.5,0.0,11.0,N
44.0,60.0,60.0,1.0,0.0,12.0,C
44.0,66.0,63.0,1.0,0.0,12.0,C
44.0,69.0,65.0,1.0,0.0,12.0,C
45.0,62.0,61.0,1.0,0.0,12.0,C
