0,4,c+,1,m,0,i
4,8,c+,1,m7,3,i42
8,10,c+,6,M,0,VI
10,12,c+,-2,M,1,N6
12,16,c+,5,D7,0,V7
16,20,c+,1,m,0,i
20,24,c+,5,D7,1,V65
24,26,c+,1,m,0,i
26,28,E,2,m,0,ii
28,30,E,1,M,2,I64
30,32,E,5,D7,0,V7
32,36,E,1,M,0,I
36,40,e,1,m,0,i
40,44,e,5/6,D7,2,V43/VI
44,45,e,6,M,0,VI
45,46,e,1,m,2,i64
46,47,b,7,d7,0,vii-7
47,48,b,5,D7,1,V65
48,50,b,1,m,0,i
50,52,b,2,h7,1,ii=65
52,54,b,1,m,2,i64
54,56,b,5,M,0,V
56,58,b,1,m,0,i
58,60,b,5/4,M,0,V/iv
60,64,b,-2,M,1,N6
64,68,b,5/4,M,0,V/iv
68,72,b,-2,M,1,N6
72,74,b,5/4,M,0,V/iv
74,76,f+,7,d7,1,vii-65
76,78,f+,5,D7,1,V65
78,80,f+,1,m,0,i
80,82,f+,-2,M,1,N6
82,84,f+,7/5,d7,0,vii-7/V
84,86,f+,1,m,2,i64
86,88,f+,5,M,0,V
88,92,f+,1,m,0,i
92,96,f+,5,D7,1,V65
96,98,f+,1,m,0,i
98,99,c+,7,d7,1,vii-65
99,100,c+,4,m,2,iv64
100,104,c+,5,D7,1,V65
104,106,c+,1,m,0,i
106,107,c+,2,d,1,ii-6
107,108,c+,7/5,d7,0,vii-7/V
108,116,c+,5,D7,0,V7
116,124,c+,1,m,2,i64
124,128,c+,5,D7,0,V7
128,132,c+,1,m,2,i64
132,136,c+,7/5,d7,0,vii-7/V
136,148,c+,7,d7,0,vii-7
148,158,c+,5,D7,0,V7
158,160,c+,6,M,0,VI
160,162,c+,2,h7,1,ii=65
162,164,c+,5,D7,0,V7
164,168,c+,1,m,0,i
168,172,c+,5,D7,1,V65
172,174,c+,1,m,0,i
174,176,E,2,m,0,ii
176,178,E,1,M,2,I64
178,180,E,5,D7,0,V7
180,184,E,1,M,0,I
184,188,E,5,D7,1,V65
188,190,E,1,M,0,I
190,191,c+,5,D7,2,V43
191,192,c+,1,m,0,i
192,194,c+,5,D7,1,V65
194,196,c+,1,m,0,i
196,198,c+,-2,M,1,N6
198,200,c+,5,D7,0,V7
200,202,c+,1,m,0,i
202,204,c+,5/4,M,0,V/iv
204,208,c+,-2,M,1,N6
208,212,c+,5/4,M,0,V/iv
212,216,c+,-2,M,1,N6
216,218,c+,5/4,M,0,V/iv
218,220,c+,4,m,0,iv
220,223,c+,5/3,D7,1,V65/III
223,224,c+,3,M,0,III
224,225,c+,6,M7,1,VI65
225,226,c+,2,d,0,ii-
226,227,c+,5,D7,1,V65
227,228,c+,1,m,0,i
228,230,c+,2,h7,2,ii=43
230,231,c+,1,m,2,i64
231,232,c+,2,h7,1,ii=65
232,234,c+,1,m,2,i64
234,236,c+,5,D7,0,V7
236,240,c+,1,m,0,i
240,244,c+,5,D7,1,V65
244,248,c+,1,m,0,i
248,252,c+,5,D7,0,V7
252,256,c+,1,m,0,i
256,260,c+,5,D7,0,V7
260,276,c+,1,m,0,i
