-1,8,f,1,m,0,i
8,16,f,5,D7,1,V65
16,20,f,1,m,0,i
20,24,f,5,D7,2,V43
24,26,f,1,m,1,i6
26,28,f,2,d,1,ii-6
28,31,f,5,D7,0,V
31,40,A-,3,m,0,iii
40,44,A-,4,M7,1,IV65
44,48,A-,2,m7,0,ii7
48,52,A-,5,D7,2,V43
52,56,A-,1,M,0,I
56,58,A-,2,m,1,ii6
58,60,A-,5/5,D7,1,V65/V
60,64,A-,5,M,0,V
64,66,A-,2,m,1,ii6
66,68,A-,5/5,D7,1,V65/V
68,72,A-,5,M,0,V
72,74,A-,2,m,1,ii6
74,76,A-,5/5,D7,1,V65/V
76,79,A-,5,M,0,V
79,86,A-,5,D7,0,V7
86,87,A-,1,M,2,I64
87,94,A-,5,D7,0,V7
94,95,A-,1,M,2,I64
95,98,A-,5,D7,0,V7
98,100,A-,5,D7,3,V42
100,102,A-,1,M,1,I6
102,104,A-,5,M,1,V6
104,106,A-,1,M,0,I
106,108,A-,7/5,d,1,vii-6/V
108,110,A-,5,M,0,V
110,112,A-,7/5,d,1,vii-6/V
112,114,A-,5,M,0,V
114,116,A-,7,d7,2,vii-43
116,118,A-,1,M,1,I6
118,120,A-,7,d7,2,vii-43
120,122,A-,1,M,1,I6
122,124,A-,5,M,1,V6
124,126,A-,1,M,0,I
126,128,A-,5,D7,2,V43
128,132,A-,1,M,1,I6
132,136,A-,2,m,1,ii6
136,140,A-,1,M,2,I64
140,144,A-,5,D7,3,V42
144,148,A-,1,M,1,I6
148,152,A-,2,m,1,ii6
152,156,A-,1,M,2,I64
156,160,A-,5,D7,3,V42
160,162,A-,1,M,0,I
162,164,A-,7/5,d7,0,vii-7/V
164,166,A-,1,M,2,I64
166,168,A-,5,D7,0,V7
168,170,A-,1,M,0,I
170,172,A-,7/5,d7,0,vii-7/V
172,174,A-,1,M,2,I64
174,176,A-,5,D7,0,V7
176,178,A-,1,M,0,I
178,180,A-,7/5,d7,0,vii-7/V
180,182,A-,1,M,2,I64
182,184,A-,5,D7,0,V7
184,191,A-,1,M,0,I
191,200,f,1,m,0,i
200,208,f,5,D7,1,V65
208,212,f,1,m,0,i
212,216,f,5,D7,2,V43
216,218,f,1,m,1,i6
218,220,f,2,d,1,ii-6
220,223,f,5,D7,0,V
223,232,A-,3,m,0,iii
232,236,A-,4,M7,1,IV65
236,240,A-,2,m7,0,ii7
240,244,A-,5,D7,2,V43
244,248,A-,1,M,0,I
248,250,A-,2,m,1,ii6
250,252,A-,5/5,D7,1,V65/V
252,256,A-,5,M,0,V
256,258,A-,2,m,1,ii6
258,260,A-,5/5,D7,1,V65/V
260,264,A-,5,M,0,V
264,266,A-,2,m,1,ii6
