0,4,E,1,M,0,I
4,8,E,2,m,1,ii6
8,12,E,5,D7,2,V43
12,24,E,1,M,0,I
24,26,E,1,M,2,I64
26,28,E,5,D7,0,V7
28,30,E,1,M,2,I64
30,32,E,5,D7,0,V7
32,34,E,1,M,0,I
34,36,E,4,M,0,IV
36,38,E,1,M,2,I64
38,40,E,5,D7,0,V7
40,42,E,1,M,0,I
42,44,E,4,M,0,IV
44,46,E,1,M,2,I64
46,48,E,5,D7,0,V7
48,52,E,1,M,0,I
52,54,E,2,m,1,ii6
54,56,E,5/5,M,1,V6/V
56,58,E,1,M,0,I
58,60,E,4,m,1,iv6
60,62,F+,5/4,D7,3,V42/IV
62,64,F+,7,d7,0,vii-7
64,66,F+,1,M,0,I
66,68,F+,7,d7,2,vii-43
68,70,F+,1,M,0,I
70,72,F+,7,d7,3,vii-42
72,74,F+,1,M,0,I
74,76,F+,7,d7,2,vii-43
76,78,F+,1,M,0,I
78,80,F+,7,d7,2,vii-43
80,86,F+,1,M,0,I
86,88,B,5,M,0,V
88,98,B,1,M,0,I
98,100,B,5/2,D7,1,V65/ii
100,104,B,2,m,0,ii
104,114,B,5,M,1,V6
114,116,B,5,D7,1,V65
116,124,B,1,M,0,I
124,128,B,7/2,d,0,vii-/ii
128,130,B,5/2,M,0,v/ii
130,132,B,5/2,D7,0,V7/ii
132,136,B,2,m,0,ii
136,144,B,5,M,1,V6
144,146,B,5,M,0,V
146,148,B,5,D7,0,V7
148,150,B,1,M,0,I
150,152,B,1,M,1,I6
152,154,B,5,D7,3,V42
154,156,B,1,M,1,I6
156,158,B,5,D7,3,V42
158,159,B,1,M,1,I6
159,160,B,7/2,d7,1,vii-65/ii
160,162,B,2,m,1,ii6
162,164,B,5,D7,0,V7
164,167,B,1,M,0,I
167,168,B,1,M,1,I6
168,170,B,5,D7,3,V42
170,172,B,1,M,1,I6
172,174,B,5,D7,3,V42
174,175,B,1,M,1,I6
175,176,B,7/2,d7,1,vii-65/ii
176,178,B,2,m,1,ii6
178,180,B,5,D7,0,V7
180,182,B,1,M,0,I
182,183,B,4,m,2,iv64
183,184,B,5,D7,0,V7
184,186,B,1,M,0,I
186,187,B,4,M,2,IV64
187,188,B,5,D7,0,V7
188,190,B,1,M,0,I
190,191,B,4,m,2,iv64
191,192,B,5,D7,0,V7
192,194,B,1,M,0,I
194,195,B,4,M,2,IV64
195,196,B,5,D7,0,V7
196,198,B,1,M,0,I
198,199,B,5,D7,2,V43
199,200,B,1,M,1,I6
200,202,B,2,m,1,ii6
202,203,B,1,M,2,I64
203,204,B,5,M,0,V
204,206,B,1,M,1,I6
206,207,B,5,M,2,V64
207,208,B,1,M,0,I
208,210,B,2,m,1,ii6
210,211,B,1,M,2,I64
211,212,B,5,M,0,V
212,214,B,1,M,1,I6
214,215,B,5,M,2,V64
215,216,B,1,M,0,I
216,220,B,2,m,1,ii6
220,224,B,5,D7,0,V7
224,226,B,1,M,0,I
226,228,B,4,M,0,IV
228,230,B,1,M,1,I6
230,232,B,4,M,1,IV6
232,234,B,1,M,2,I64
234,236,B,5,D7,3,V42
236,238,B,1,M,1,I6
238,240,E,5,D7,0,V7
240,244,E,1,M,0,I
244,248,E,2,m,1,ii6
248,252,E,5,D7,2,V43
252,264,E,1,M,0,I
264,266,E,1,M,2,I64
266,268,E,5,D7,0,V7
268,270,E,1,M,2,I64
270,272,E,5,D7,0,V7
272,274,E,1,M,0,I
274,276,E,4,M,0,IV
276,278,E,1,M,2,I64
278,280,E,5,D7,0,V7
280,282,E,1,M,0,I
282,284,E,4,M,0,IV
284,286,E,1,M,2,I64
286,288,E,5,D7,0,V7
288,292,E,1,M,0,I
292,294,E,2,m,1,ii6
294,296,E,5/5,M,1,V6/V
296,298,E,1,M,0,I
298,300,E,4,m,1,iv6
300,302,F+,5/4,D7,3,V42/IV
302,304,F+,7,d7,0,vii-7
304,306,F+,1,M,0,I
306,308,F+,7,d7,2,vii-43
308,310,F+,1,M,0,I
310,312,F+,7,d7,3,vii-42
312,314,F+,1,M,0,I
314,316,F+,7,d7,2,vii-43
316,318,F+,1,M,0,I
318,320,F+,7,d7,2,vii-43
320,326,F+,1,M,0,I
326,328,B,5,M,0,V
328,338,B,1,M,0,I
338,340,B,5/2,D7,1,V65/ii
340,344,B,2,m,0,ii
344,354,B,5,M,1,V6
354,356,B,5,D7,1,V65
356,364,B,1,M,0,I
364,368,B,7/2,d,0,vii-/ii
368,370,B,5/2,M,0,v/ii
370,372,B,5/2,D7,0,V7/ii
372,376,B,2,m,0,ii
376,384,B,5,M,1,V6
384,386,B,5,M,0,V
386,388,B,5,D7,0,V7
388,390,B,1,M,0,I
390,392,B,1,M,1,I6
392,394,B,5,D7,3,V42
394,396,B,1,M,1,I6
396,398,B,5,D7,3,V42
398,399,B,1,M,1,I6
399,400,B,7/2,d7,1,vii-65/ii
400,402,B,2,m,1,ii6
402,404,B,5,D7,0,V7
404,407,B,1,M,0,I
407,408,B,1,M,1,I6
408,410,B,5,D7,3,V42
410,412,B,1,M,1,I6
412,414,B,5,D7,3,V42
414,415,B,1,M,1,I6
415,416,B,7/2,d7,1,vii-65/ii
416,418,B,2,m,1,ii6
418,420,B,5,D7,0,V7
420,422,B,1,M,0,I
422,423,B,4,m,2,iv64
423,424,B,5,D7,0,V7
424,426,B,1,M,0,I
426,427,B,4,M,2,IV64
427,428,B,5,D7,0,V7
428,430,B,1,M,0,I
430,431,B,4,m,2,iv64
431,432,B,5,D7,0,V7
432,434,B,1,M,0,I
434,435,B,4,M,2,IV64
435,436,B,5,D7,0,V7
436,438,B,1,M,0,I
438,439,B,5,D7,2,V43
439,440,B,1,M,1,I6
440,442,B,2,m,1,ii6
442,443,B,1,M,2,I64
443,444,B,5,M,0,V
444,446,B,1,M,1,I6
446,447,B,5,M,2,V64
447,448,B,1,M,0,I
448,450,B,2,m,1,ii6
450,451,B,1,M,2,I64
