-0.5,4,F,1,M,0,I
4,8,F,5,D7,1,V65
8,9,F,1,M,0,I
9,10,F,5,D7,2,V43
10,11,F,1,M,1,I6
11,12,F,5,D7,1,V65
12,13,F,1,M,2,I64
13,14,F,5/4,D7,3,V42/IV
14,17,F,4,M,1,IV6
17,18,F,5,D7,1,V65
18,19,F,1,M,0,I
19,20,F,2,m,1,ii6
20,21,F,1,M,2,I64
21,22,F,5,D7,0,V7
22,27.5,F,1,M,0,I
27.5,32,A,+4,a6,1,Gr+6
32,32.5,A,5,M,0,V
32.5,33,A,+4,a6,1,Gr+6
33,33.5,A,5,M,0,V
33.5,34,A,+4,a6,1,Gr+6
34,35.5,A,5,M,0,V
35.5,36,C,5,M,0,V
36,42,C,1,M,0,I
42,50,C,5,D7,0,V7
50,54,C,1,M,0,I
54,56,G,2,m,0,ii
56,58,G,5,D7,0,V7
58,59,G,1,M,0,I
59,60,G,5,D7,2,V43
60,61,G,1,M,0,I
61,62,G,5,D7,1,V65
62,63,G,1,M,0,I
63,64,G,5,D7,2,V43
64,65,G,1,M,0,I
65,66,G,5,D7,1,V65
66,67,G,1,M,0,I
67,68,G,5,D7,1,V65
68,69,G,1,M,0,I
69,70,G,5,D7,1,V65
70,74,G,1,M,0,I
74,75,C,5,D7,3,V42
75,76,C,1,M,0,I
76,77,C,5,D7,3,V42
77,78,C,1,M,0,I
78,79,C,2,m,1,ii6
79,80,C,5,M,0,V
80,81.5,C,1,M,0,I
81.5,82,c,1,m,1,i6
82,83,c,2,d,1,ii-6
83,83.5,c,5,M,1,V6
83.5,84,c,1,m,0,i
84,85,c,2,d,1,ii-6
85,85.5,c,5,M,1,V6
85.5,86,c,1,m,0,i
86,87,c,2,d,1,ii-6
87,88,c,5,D7,0,V7
88,90,c,6,M,0,VI
90,92,c,7/5,d7,0,vii-7/V
92,93,C,5,D7,3,V42
93,94,C,1,M,0,I
94,95,C,5,D7,2,V43
95,96,C,1,M,0,I
96,97,C,5,D7,2,V43
97,98,C,1,M,1,I6
98,99,C,5,D7,2,V43
99,100,C,1,M,1,I6
100,106,C,2,m,1,ii6
106,108,C,5,D7,0,V7
108,112,C,1,M,0,I
112,113,C,4,M,0,IV
113,114,C,5/5,D7,1,V65/V
114,115,C,1,M,2,I64
115,116,C,5,M,0,V
116,120,C,1,M,0,I
120,121,C,4,M,0,IV
121,122,C,5/5,D7,1,V65/V
122,123,C,1,M,2,I64
123,124,C,5,M,0,V
124,125,C,1,M,0,I
125,126,C,7/5,d7,2,vii-43/V
126,128,C,5,M,0,V
128,131.5,C,1,M,0,I
131.5,136,F,1,M,0,I
136,140,F,5,D7,1,V65
140,141,F,1,M,0,I
141,142,F,5,D7,2,V43
142,143,F,1,M,1,I6
143,144,F,5,D7,1,V65
144,145,F,1,M,2,I64
145,146,F,5/4,D7,3,V42/IV
146,149,F,4,M,1,IV6
149,150,F,5,D7,1,V65
150,151,F,1,M,0,I
151,152,F,2,m,1,ii6
152,153,F,1,M,2,I64
153,154,F,5,D7,0,V7
154,159.5,F,1,M,0,I
159.5,164,A,+4,a6,1,Gr+6
164,164.5,A,5,M,0,V
164.5,165,A,+4,a6,1,Gr+6
165,165.5,A,5,M,0,V
165.5,166,A,+4,a6,1,Gr+6
166,167.5,A,5,M,0,V
167.5,168,C,5,M,0,V
168,174,C,1,M,0,I
174,182,C,5,D7,0,V7
182,186,C,1,M,0,I
186,188,G,2,m,0,ii
188,190,G,5,D7,0,V7
190,191,G,1,M,0,I
191,192,G,5,D7,2,V43
192,193,G,1,M,0,I
193,194,G,5,D7,1,V65
194,195,G,1,M,0,I
195,196,G,5,D7,2,V43
196,197,G,1,M,0,I
197,198,G,5,D7,1,V65
