0,16,exp,1st,a
16,32,exp,1st,a
32,52,exp,1st,b
52,68,exp,tr,a
68,88.25,exp,tr,a'
88,138,exp,tr,c
136,152,exp,2nd,d
152,164,exp,2nd,d'
168,183,exp,2nd,d
184,196.33333333333334,exp,2nd,d'
196,204.33333333333334,exp,2nd,e
204,212.33333333333334,exp,2nd,e
212,244.25,exp,2nd,e'
244,294,exp,2nd,f
292,310,exp,coda,g
308,325,exp,coda,g
325,333,exp,coda,g'
333,340.5,exp,coda,g'
340,356,exp,1st,a
356,372,exp,1st,a
372,392,exp,1st,b
392,408,exp,tr,a
408,428.25,exp,tr,a'
428,478,exp,tr,c
476,492,exp,2nd,d
492,504,exp,2nd,d'
508,523,exp,2nd,d
524,536.3333333333334,exp,2nd,d'
536,544.3333333333334,exp,2nd,e
544,552.3333333333334,exp,2nd,e
552,584.25,exp,2nd,e'
584,634,exp,2nd,f
632,650,exp,coda,g
648,665,exp,coda,g
665,673,exp,coda,g'
673,681,exp,coda,g'
681,689,exp,coda,g'
689,696.5,exp,coda,g'
696,720,dev,d1,a''
720,736,dev,d1,a'''
736,752,dev,d1,a'''
752,760,dev,d1,a''''
760,768,dev,d1,a''''
768,784.3333333333334,dev,d1,a''''
784,800.3333333333334,dev,d2,e''
800,816.3333333333334,dev,d2,e''
816,832,dev,d2,e''
832,904,dev,rtr,e'''
904,960.5,dev,rtr,h
960,976,rec,1st,a
976,992,rec,1st,a
992,1020,rec,1st,b'
1020,1032.5,rec,1st,b''
1032,1048,rec,tr,a
1048,1072.25,rec,tr,a'
1072,1122,rec,tr,c
1120,1136,rec,2nd,d
1136,1148.3333333333333,rec,2nd,d''
1152,1167,rec,2nd,d
1168,1180.3333333333333,rec,2nd,d'
1180,1188.3333333333333,rec,2nd,e
1188,1196.3333333333333,rec,2nd,e
1196,1128.25,rec,2nd,e'
1228,1278,rec,2nd,f
1276,1294,rec,coda,g
1292,1309,rec,coda,g
1309,1317,rec,coda,g'
1317,1325,rec,coda,g'
1325,1332.5,rec,coda,g'
1332,1356,rec,coda,a''
1356,1372.5,rec,coda,a'''
1380,1396,rec,coda,a
1396,1404.25,rec,coda,a
1404,1472,rec,coda,a''''
1472,1487,rec,coda,d
1488,1516.5,rec,coda,d'
1516,1545,rec,coda,a'''''
