0,6,exp,1st,a
8,14,exp,1st,a
16,30.333333333333332,exp,1st,a'
32,48.25,exp,1st,a'
48,64.25,exp,tr,b
64,80.25,exp,tr,b'
83,88.25,exp,tr,c
91,101,exp,tr,c'
104,128.5,exp,2nd,d
128,152.5,exp,2nd,d
152,160.5,exp,2nd,e
160,168.5,exp,2nd,e
168,184.5,exp,2nd,e'
184,200.5,exp,2nd,f
200,216.5,exp,2nd,f'
216,232.5,exp,2nd,f
232,240.25,exp,2nd,f''
240,256.25,exp,2nd,b''
256,289,exp,2nd,b'''
288,305,exp,2nd,g
306,313,exp,coda,h
314,321,exp,coda,h
322,336.25,exp,coda,h'
336,344.25,exp,coda,i
344,357,exp,coda,i'
360,366,exp,1st,a
368,374,exp,1st,a
376,390.3333333333333,exp,1st,a'
392,408.25,exp,1st,a'
408,424.25,exp,tr,b
424,440.25,exp,tr,b'
443,448.25,exp,tr,c
451,461,exp,tr,c'
464,488.5,exp,2nd,d
488,512.5,exp,2nd,d
512,520.5,exp,2nd,e
520,528.5,exp,2nd,e
528,544.5,exp,2nd,e'
544,560.5,exp,2nd,f
560,576.5,exp,2nd,f'
576,592.5,exp,2nd,f
592,600.25,exp,2nd,f''
600,616.25,exp,2nd,b''
616,649,exp,2nd,b'''
648,665,exp,2nd,g
666,673,exp,coda,h
674,681,exp,coda,h
682,696.25,exp,coda,h'
696,704.25,exp,coda,i
704,717,exp,coda,i'
718,725,dev,d1,h
726,733,dev,d1,h
734,744,dev,d1,h
744,760.25,dev,d2,j
760,776.25,dev,d2,j
776,794,dev,d2,j'
792,798,dev,rtr,a
800,806,dev,rtr,a
808,825,dev,rtr,a''
824,841,dev,rtr,a''
840,873,dev,rtr,a'''
874,882,dev,rtr,a''''
882,890,dev,rtr,a''''
890,914,dev,rtr,a'''''
912,918,rec,1st,a
920,926,rec,1st,a
928,943,rec,1st,a'
944,952,rec,tr,k
952,960,rec,tr,k
960,976.25,rec,tr,k'
979,984.25,rec,tr,c
987,997,rec,tr,c'
1000,1024.5,rec,2nd,d
1024,1048.5,rec,2nd,d
1048,1056.5,rec,2nd,e
1056,1064.5,rec,2nd,e
1064,1080.5,rec,2nd,e'
1080,1096.5,rec,2nd,f
1096,1112.5,rec,2nd,f'
1112,1128.5,rec,2nd,f
1128,1136.25,rec,2nd,f''
1136,1152.25,rec,2nd,b''
1152,1185,rec,2nd,b'''
1184,1201,rec,2nd,g
1202,1209,rec,coda,h
1210,1217,rec,coda,h
1218,1230,rec,coda,h''
1228,1286,rec,coda,j''
1286,1290,rec,coda,l
1290,1296,rec,coda,a
1298,1304,rec,coda,a
1306,1348,rec,coda,m
1354,1366.25,rec,coda,n
1366,1374.25,rec,coda,i
1374,1387,rec,coda,i'
