0.0,43.0,50.0,2.0,1.0,1.0,C
0.0,55.0,57.0,2.0,1.0,1.0,C
2.0,0.0,0.0,3.0,1.0,1.0,R
5.0,59.0,59.0,1.0,1.0,2.0,N
6.0,57.0,58.0,1.0,1.0,2.0,N
7.0,55.0,57.0,1.0,1.0,2.0,N
8.0,54.0,56.0,1.0,1.0,3.0,N
9.0,50.0,54.0,1.0,1.0,3.0,N
10.0,55.0,57.0,1.0,1.0,3.0,N
11.0,53.0,56.0,1.0,1.0,3.0,N
12.0,52.0,55.0,1.0,1.0,4.0,N
13.0,54.0,56.0,1.0,1.0,4.0,N
14.0,55.0,57.0,0.5,1.0,4.0,N
14.5,55.0,57.0,0.5,1.0,4.0,N
15.0,59.0,59.0,0.5,1.0,4.0,N
15.5,62.0,61.0,0.5,1.0,4.0,N
16.0,55.0,57.0,2.0,1.0,5.0,C
16.0,67.0,64.0,2.0,1.0,5.0,C
18.0,0.0,0.0,3.0,1.0,5.0,R
21.0,71.0,66.0,0.5,1.0,6.0,N
21.5,74.0,68.0,0.5,1.0,6.0,N
22.0,69.0,65.0,0.5,1.0,6.0,N
22.5,74.0,68.0,0.5,1.0,6.0,N
23.0,67.0,64.0,0.5,1.0,6.0,N
23.5,74.0,68.0,0.5,1.0,6.0,N
24.0,66.0,63.0,0.5,1.0,7.0,N
24.5,74.0,68.0,0.5,1.0,7.0,N
25.0,62.0,61.0,0.5,1.0,7.0,N
25.5,74.0,68.0,0.5,1.0,7.0,N
26.0,67.0,64.0,0.5,1.0,7.0,N
26.5,74.0,68.0,0.5,1.0,7.0,N
27.0,65.0,63.0,0.5,1.0,7.0,N
27.5,74.0,68.0,0.5,1.0,7.0,N
28.0,64.0,62.0,0.5,1.0,8.0,N
28.5,67.0,64.0,0.5,1.0,8.0,N
29.0,66.0,63.0,0.5,1.0,8.0,N
29.5,69.0,65.0,0.5,1.0,8.0,N
30.0,67.0,64.0,1.0,1.0,8.0,N
31.0,0.0,0.0,2.0,1.0,8.0,R
33.0,60.0,60.0,1.0,1.0,9.0,C
33.0,64.0,62.0,1.0,1.0,9.0,C
33.0,69.0,65.0,1.0,1.0,9.0,C
34.0,0.0,0.0,3.0,1.0,9.0,R
37.0,59.0,59.0,1.0,1.0,10.0,C
37.0,62.0,61.0,1.0,1.0,10.0,C
37.0,67.0,64.0,1.0,1.0,10.0,C
38.0,0.0,0.0,2.0,1.0,10.0,R
40.0,60.0,60.0,1.0,1.0,11.0,N
41.0,0.0,0.0,1.0,1.0,11.0,R
42.0,62.0,61.0,1.0,1.0,11.0,N
43.0,0.0,0.0,1.0,1.0,11.0,R
44.0,55.0,57.0,1.0,1.0,12.0,N
45.0,0.0,0.0,4.0,1.0,12.0,R
49.0,48.0,53.0,1.0,1.0,13.0,C
49.0,52.0,55.0,1.0,1.0,13.0,C
49.0,57.0,58.0,1.0,1.0,13.0,C
50.0,0.0,0.0,3.0,1.0,13.0,R
53.0,49.0,53.0,1.0,1.0,14.0,C
53.0,52.0,55.0,1.0,1.0,14.0,C
53.0,57.0,58.0,1.0,1.0,14.0,C
54.0,0.0,0.0,2.0,1.0,14.0,R
56.0,50.0,54.0,0.333333333333,1.0,15.0,N
56.3333333333,54.0,56.0,0.333333333333,1.0,15.0,N
56.6666666667,57.0,58.0,0.333333333333,1.0,15.0,N
57.0,50.0,54.0,0.333333333333,1.0,15.0,N
57.3333333333,54.0,56.0,0.333333333333,1.0,15.0,N
57.6666666667,57.0,58.0,0.333333333333,1.0,15.0,N
58.0,50.0,54.0,0.333333333333,1.0,15.0,N
58.3333333333,54.0,56.0,0.333333333333,1.0,15.0,N
58.6666666667,57.0,58.0,0.333333333333,1.0,15.0,N
59.0,50.0,54.0,0.333333333333,1.0,15.0,N
59.3333333333,54.0,56.0,0.333333333333,1.0,15.0,N
59.6666666667,57.0,58.0,0.333333333333,1.0,15.0,N
60.0,50.0,54.0,0.333333333333,1.0,16.0,N
60.3333333333,55.0,57.0,0.333333333333,1.0,16.0,N
60.6666666667,59.0,59.0,0.333333333333,1.0,16.0,N
61.0,50.0,54.0,0.333333333333,1.0,16.0,N
61.3333333333,55.0,57.0,0.333333333333,1.0,16.0,N
61.6666666667,59.0,59.0,0.333333333333,1.0,16.0,N
62.0,50.0,54.0,0.333333333333,1.0,16.0,N
62.3333333333,55.0,57.0,0.333333333333,1.0,16.0,N
62.6666666667,59.0,59.0,0.333333333333,1.0,16.0,N
63.0,50.0,54.0,0.333333333333,1.0,16.0,N
63.3333333333,55.0,57.0,0.333333333333,1.0,16.0,N
63.6666666667,59.0,59.0,0.333333333333,1.0,16.0,N
64.0,50.0,54.0,0.333333333333,1.0,17.0,N
64.3333333333,54.0,56.0,0.333333333333,1.0,17.0,N
64.6666666667,57.0,58.0,0.333333333333,1.0,17.0,N
65.0,50.0,54.0,0.333333333333,1.0,17.0,N
65.3333333333,54.0,56.0,0.333333333333,1.0,17.0,N
65.6666666667,57.0,58.0,0.333333333333,1.0,17.0,N
66.0,50.0,54.0,0.333333333333,1.0,17.0,N
66.3333333333,54.0,56.0,0.333333333333,1.0,17.0,N
66.6666666667,57.0,58.0,0.333333333333,1.0,17.0,N
67.0,50.0,54.0,0.333333333333,1.0,17.0,N
67.3333333333,54.0,56.0,0.333333333333,1.0,17.0,N
67.6666666667,57.0,58.0,0.333333333333,1.0,17.0,N
68.0,50.0,54.0,0.333333333333,1.0,18.0,N
68.3333333333,55.0,57.0,0.333333333333,1.0,18.0,N
68.6666666667,59.0,59.0,0.333333333333,1.0,18.0,N
69.0,50.0,54.0,0.333333333333,1.0,18.0,N
69.3333333333,55.0,57.0,0.333333333333,1.0,18.0,N
