0,2,F+,1,M,0,I
2,3,F+,7,d,2,vii-64
3,3.5,F+,1,M,0,I
3.5,4,F+,5/4,D7,0,V7/IV
4,5,F+,4,M,1,IV6
5,6,F+,5,M,1,V6
6,12,F+,1,M,0,I
12,16,F+,5,D7,0,V7
16,17,F+,1,M,0,I
17,18,F+,4,M,0,IV
18,19,F+,1,M,1,I6
19,20,F+,6,m,1,vi6
20,21,F+,5,M,0,V
21,24,F+,1,M,0,I
24,28,F+,5,D7,0,V7
28,32,F+,1,M,1,I6
32,34,F+,5,D7,3,V42
34,36,F+,5,D7,0,V7
36,37,F+,1,M,0,I
37,38,F+,5,M,0,V
38,42,F+,1,M,0,I
42,44,F+,2,m,1,ii6
44,45,F+,5,M,0,V
45,46,F+,1,M,0,I
46,48,F+,5,D7,0,V7
48,50,F+,5,D7,1,V65
50,52,F+,5,D7,0,V7
52,56,F+,1,M,0,I
56,60,d+,7,d,1,vii-6
60,62,d+,5,D7,3,V42
62,63,d+,5,D7,2,V43
63,64,d+,5,D7,0,V7
64,65,d+,1,m,2,i64
65,66,d+,7,d,2,vii-64
66,68,d+,1,m,1,i6
68,69,d+,7/5,d7,3,vii-42/V
69,70,d+,5/-7,D7,3,V42/bVII
70,71,d+,7/5,d7,3,vii-42/V
71,72,d+,5/-7,D7,3,V42/bVII
72,73,d+,7/5,d7,3,vii-42/V
73,75,d+,5/-7,D7,3,V42/bVII
75,76,d+,1,m,1,i6
76,77,d+,7/5,d7,3,vii-42/V
77,78,d+,5/-7,D7,3,V42/bVII
78,79,d+,7/5,d7,3,vii-42/V
79,80,d+,5/-7,D7,3,V42/bVII
80,81,d+,7/5,d7,3,vii-42/V
81,83,d+,5/-7,D7,3,V42/bVII
83,84,d+,1,m,1,i6
84,85,C+,5,D7,3,V42
85,88,C+,1,M,1,I6
88,92,C+,7/5,d7,3,vii-42/V
92,96,C+,+4,a6,1,Gr+6
96,100,C+,5,D7,0,V7
100,103,C+,1,M,0,I
103,104,C+,4,M,0,IV
104,107,C+,1,M,0,I
107,108,C+,5,D7,0,V7
108,111,C+,1,M,0,I
111,112,C+,4,M,0,IV
112,114,C+,1,M,0,I
114,115,C+,5/2,D7,0,V7/ii
115,116,C+,2,m,0,ii
116,120,C+,5,D7,0,V7
120,122,C+,1,M,0,I
122,123,C+,5/2,D7,0,V7/ii
123,124,C+,2,m,0,ii
124,128,C+,5,D7,0,V7
128,130,C+,1,M,0,I
130,132,C+,5,D7,0,V7
132,135,C+,1,M,0,I
135,136,C+,5,D7,0,V7
136,137,C+,1,M,0,I
137,138,C+,5,D7,0,V7
138,139,C+,1,M,0,I
139,140,C+,5,D7,0,V7
140,141,C+,1,M,0,I
141,144,F+,5,D7,2,V43
144,148,F+,1,M,0,I
148,152,F+,5,D7,0,V7
152,153,F+,1,M,0,I
153,154,F+,4,M,0,IV
154,155,F+,1,M,1,I6
155,156,F+,6,m,1,vi6
156,157,F+,5,M,0,V
157,160,F+,1,M,0,I
160,164,F+,5,D7,0,V7
164,168,F+,1,M,1,I6
168,170,F+,5,D7,3,V42
170,172,F+,5,D7,0,V7
172,173,F+,1,M,0,I
173,174,F+,5,M,0,V
174,178,F+,1,M,0,I
178,180,F+,2,m,1,ii6
180,181,F+,5,M,0,V
181,182,F+,1,M,0,I
182,184,F+,5,D7,0,V7
184,186,F+,5,D7,1,V65
186,188,F+,5,D7,0,V7
188,192,F+,1,M,0,I
192,196,d+,7,d,1,vii-6
196,198,d+,5,D7,2,V43
198,199,d+,5,D7,1,V65
199,200,d+,5,D7,0,V7
200,201,d+,1,m,2,i64
201,202,d+,7,d,2,vii-64
202,204,d+,1,m,1,i6
204,205,d+,7/5,d7,3,vii-42/V
205,206,d+,5/-7,D7,3,V42/bVII
206,207,d+,7/5,d7,3,vii-42/V
207,208,d+,5/-7,D7,3,V42/bVII
208,209,d+,7/5,d7,3,vii-42/V
209,211,d+,5/-7,D7,3,V42/bVII
211,212,d+,1,m,1,i6
212,213,d+,7/5,d7,3,vii-42/V
213,214,d+,5/-7,D7,3,V42/bVII
214,215,d+,7/5,d7,3,vii-42/V
215,216,d+,5/-7,D7,3,V42/bVII
216,217,d+,7/5,d7,3,vii-42/V
217,219,d+,5/-7,D7,3,V42/bVII
219,220,d+,1,m,1,i6
220,221,C+,5,D7,3,V42
221,224,C+,1,M,1,I6
224,228,C+,7/5,d7,3,vii-42/V
228,232,C+,+4,a6,1,Gr+6
232,236,C+,5,D7,0,V7
236,239,C+,1,M,0,I
239,240,C+,4,M,0,IV
240,243,C+,1,M,0,I
243,244,C+,5,D7,0,V7
244,247,C+,1,M,0,I
247,248,C+,4,M,0,IV
248,250,C+,1,M,0,I
250,251,C+,5/2,D7,0,V7/ii
251,252,C+,2,m,0,ii
252,256,C+,5,D7,0,V7
256,258,C+,1,M,0,I
258,259,C+,5/2,D7,0,V7/ii
259,260,C+,2,m,0,ii
260,264,C+,5,D7,0,V7
264,266,C+,1,M,0,I
266,268,C+,5,D7,0,V7
268,271,C+,1,M,0,I
271,272,C+,5,D7,0,V7
272,273,C+,1,M,0,I
273,274,C+,5,D7,0,V7
274,275,C+,1,M,0,I
275,276,C+,5,D7,0,V7
276,277,C+,1,M,0,I
277,280,f+,5,D7,2,V43
280,284,f+,1,m,0,i
284,287,f+,4,m,0,iv
287,288,A,4,M,2,IV64
288,290,A,5,D7,1,V65
290,292,A,5,M,0,V
292,294,A,1,M,0,I
294,296,g+,4,m,2,iv64
296,297,g+,5,D7,1,V65
297,300,g+,1,m,1,i6
300,304,g+,1,m,0,i
304,311,d+,7,d7,0,vii-7
311,312,d+,5,D7,1,V65
312,314,d+,1,m,0,i
314,315,d+,7,d,1,vii-6
315,316,d+,5,D7,1,V65
316,318,d+,1,m,0,i
318,319,c+,7,d,1,vii-6
319,320,c+,5,D7,1,V65
320,322,c+,1,m,0,i
322,323,c+,7,d,1,vii-6
323,324,c+,5,D7,1,V65
324,326,c+,1,m,0,i
326,327,B,5,D7,2,V43
327,328,B,5,D7,1,V65
328,329,B,1,M,0,I
329,330,B,5,D7,1,V65
330,331,B,1,M,0,I
331,332,B,5,M,1,V
332,334,B,1,M,0,I
334,344,F+,7,d7,0,vii-7
344,352,F+,5,D7,0,V7
352,356,F+,1,M,0,I
356,360,F+,5,D7,0,V7
360,361,F+,1,M,0,I
361,362,F+,4,M,0,IV
362,363,F+,1,M,1,I6
363,364,F+,6,m,1,vi6
364,365,F+,5,M,0,V
365,368,F+,1,M,0,I
368,372,F+,5,D7,0,V7
372,376,F+,1,M,1,I6
376,380,F+,5/2,D7,0,V7/ii
380,383,F+,2,m,1,ii6
383,384,E,1,M,1,I6
384,386,E,2,m,1,ii6
386,388,E,5,D7,0,V7
388,389,E,1,M,0,I
389,390,E,5,M,0,V
390,394,E,1,M,0,I
394,396,E,2,m,1,ii6
396,397,f+,5/-7,M,0,V/bVII
397,398,f+,5,D7,2,V43
398,402,f+,1,m,0,i
402,404,f+,2,d,1,ii-6
404,405,b,5/5,D7,0,V7/V
405,406,b,5,D7,0,V7
406,410,b,1,m,0,i
410,412,b,2,d,1,ii-6
412,413,b,5,D7,0,V7
413,414,b,1,m,0,i
414,416,b,5,D7,1,V65
416,417,B,7,d,1,vii-6
417,418,B,1,M,0,I
418,420,B,7,d,0,vii-
420,422,B,5,M,1,V6
422,424,B,5,D7,0,V7
424,428,B,1,M,0,I
428,432,B,7,d,1,vii-6
432,434,g+,5,D7,3,V42
434,435,g+,5,D7,2,V43
435,436,g+,5,D7,0,V7
436,437,g+,1,m,2,i64
437,438,g+,7,d,2,vii-64
438,440,g+,1,m,1,i6
440,441,g+,7/-7,d7,2,vii-43/bVII
441,442,g+,5/-7,D7,3,V42/bVII
442,443,g+,7/-7,d7,2,vii-43/bVII
443,444,g+,5/-7,D7,3,V42/bVII
444,445,g+,7/-7,d7,2,vii-43/bVII
445,447,g+,5/-7,D7,3,V42/bVII
447,448,g+,1,m,1,i6
448,449,g+,7/-7,d7,2,vii-43/bVII
449,450,g+,5/-7,D7,3,V42/bVII
450,451,g+,7/-7,d7,2,vii-43/bVII
451,452,g+,5/-7,D7,3,V42/bVII
452,453,g+,7/-7,d7,2,vii-43/bVII
453,455,g+,5/-7,D7,3,V42/bVII
455,456,g+,1,m,1,i6
456,457,F+,5,D7,3,V42
457,460,F+,1,M,1,I6
460,464,F+,7/5,d7,3,vii-42/V
464,468,F+,+4,a6,1,Gr+6
468,472,F+,5,D7,0,V7
472,475,F+,1,M,0,I
475,476,F+,4,M,0,IV
476,479,F+,1,M,0,I
479,480,F+,5,D7,0,V7
480,483,F+,1,M,0,I
483,484,F+,4,M,0,IV
484,486,F+,1,M,0,I
486,487,F+,5/2,D7,0,V7/ii
487,488,F+,2,m,0,ii
488,492,F+,5,D7,0,V7
492,494,F+,1,M,0,I
494,495,F+,5/2,D7,0,V7/ii
495,496,F+,2,m,0,ii
496,500,F+,5,D7,0,V7
500,502,F+,1,M,0,I
502,504,F+,5,D7,0,V7
504,506,F+,1,M,0,I
506,508,F+,5,D7,0,V7
508,509,F+,1,M,0,I
509,510,F+,5,D7,0,V7
510,511,F+,1,M,0,I
511,512,F+,5,D7,0,V7
512,517,F+,1,M,0,I
517,520,b,5,D7,2,V43
520,521,b,7,d,0,vii-
521,522,b,5,D7,1,V65
522,523,b,2,h7,3,ii=42
523,524,b,5,D7,1,V65
524,525,b,2,h7,3,ii=42
525,526,b,5,D7,1,V65
526,527,b,1,m,0,i
527,528,b,1,m,1,i6
528,531,F+,7,d7,0,vii-7
531,534,F+,5,D7,1,V65
534,547,F+,1,M,0,I
547,552,f+,1,m,0,i
552,555,f+,4,m,0,iv
555,556,A,4,M,2,IV64
556,558,A,5,D7,1,V65
558,560,A,5,M,0,V
560,562,A,1,M,0,I
562,564,g+,4,m,2,iv64
564,565,g+,5,D7,1,V65
565,568,g+,1,m,1,i6
568,572,g+,1,m,0,i
572,579,d+,7,d7,0,vii-7
579,580,d+,5,D7,1,V65
580,582,d+,1,m,0,i
582,583,d+,7,d,1,vii-6
583,584,d+,5,D7,1,V65
584,586,d+,1,m,0,i
586,587,c+,7,d,1,vii-6
587,588,c+,5,D7,1,V65
588,590,c+,1,m,0,i
590,591,c+,7,d,1,vii-6
591,592,c+,5,D7,1,V65
592,594,c+,1,m,0,i
594,595,B,5,D7,2,V43
595,596,B,5,D7,1,V65
596,597,B,1,M,0,I
597,598,B,5,D7,1,V65
598,599,B,1,M,0,I
599,600,B,5,M,1,V
600,602,B,1,M,0,I
602,612,F+,7,d7,0,vii-7
612,620,F+,5,D7,0,V7
620,624,F+,1,M,0,I
624,628,F+,5,D7,0,V7
628,629,F+,1,M,0,I
629,630,F+,4,M,0,IV
630,631,F+,1,M,1,I6
631,632,F+,6,m,1,vi6
632,633,F+,5,M,0,V
633,636,F+,1,M,0,I
636,640,F+,5,D7,0,V7
640,644,F+,1,M,1,I6
644,648,F+,5/2,D7,0,V7/ii
648,651,F+,2,m,1,ii6
651,652,E,1,M,1,I6
652,654,E,2,m,1,ii6
654,656,E,5,D7,0,V7
656,657,E,1,M,0,I
657,658,E,5,M,0,V
658,662,E,1,M,0,I
662,664,E,2,m,1,ii6
664,665,f+,5/-7,M,0,V/bVII
665,666,f+,5,D7,2,V43
666,670,f+,1,m,0,i
670,672,f+,2,d,1,ii-6
