-1,7,P1,A,a
7,16,P1,A,a'
16,18.25,P1,B,b
18.25,21.25,P1,B,b
21.25,25.125,P1,B,b'
25,28.083333333333332,P1,B,c
28,31.125,P1,B,c'
31,39.25,P1,B,d
39,51,P1,A,a''
51,59,P1,A,d
59,63,P1,A,e
63,67,P1,A,e
67,71,P1,A,e
71,76,P1,A,e'
76,81,P1,A,e'
81,85,P1,A,e''
85,89,P1,A,e''
89,93,P1,A,e
93,97,P1,A,e'''
97,101,P1,A,e'''
101,105,P1,A,e'''
105,113,P1,A,a
113,124,P1,A,a'
124,126.25,P2,B,b
126.25,129.25,P2,B,b
129.25,133.125,P2,B,b'
133,136.08333333333334,P2,B,c''
136,138.5,P2,B,c'''
138.5,149.25,P2,B,d'
149,153,P3,A,a'''
153,157,P3,A,a'''
157,161,P3,A,e
161,165,P3,A,e
165,168,P3,A,e
169,190.25,P3,A,f
190,198,P3,coda,g
198,202,P3,coda,g'
202,206,P3,coda,g''
206,210,P3,coda,g''
210,217,P3,coda,g'''
