-1,10,exp,1st,a
11,22,exp,1st,a
23,47,exp,1st,b
47,59,exp,1st,c
59,70,exp,1st,c
71,94,exp,tr,d
95,106,exp,tr,d
107,132.5,exp,tr,d'
132,162.25,exp,tr,e
162,180.25,exp,2nd,f
180,198.5,exp,2nd,f
198,210.5,exp,coda,g
210,241,exp,coda,g
243,262,dev,d1,a'
263,273.5,dev,d1,a'
273,328,dev,d2,h
326,338,dev,d3,b
338,350,dev,d3,b
350,360.25,dev,rtr,b
360,387.25,dev,rtr,i
387,428,dev,rtr,j
428,439,rec,1st,a
440,451,rec,1st,a
452,476,rec,1st,b
476,488,rec,1st,c
488,499,rec,1st,c
500,523,rec,tr,d
524,535,rec,tr,d
536,561.5,rec,tr,d'
561,591.25,rec,tr,e
591,609.25,rec,2nd,f
609,627.5,rec,2nd,f
627,639.5,rec,coda,g
639,664,rec,coda,g'
665,682,rec,coda,g'
683,694.5,rec,coda,g'
692,703,rec,coda,a
704,709,rec,coda,a''
710,722,rec,coda,c
722,733,rec,coda,c
