-1.0,40.0,48.0,0.5,1.0,0.0,C
-1.0,52.0,55.0,0.5,1.0,0.0,C
-0.5,0.0,0.0,0.5,1.0,0.0,R
0.0,40.0,48.0,2.0,1.0,1.0,C
0.0,52.0,55.0,2.0,1.0,1.0,C
2.0,40.0,48.0,0.5,1.0,1.0,C
2.0,52.0,55.0,0.5,1.0,1.0,C
2.5,0.0,0.0,0.5,1.0,1.0,R
3.0,38.0,47.0,0.5,1.0,2.0,C
3.0,50.0,54.0,0.5,1.0,2.0,C
3.5,0.0,0.0,0.5,1.0,2.0,R
4.0,0.0,0.0,1.0,1.0,3.0,R
5.0,62.0,61.0,1.0,1.0,2.0,N
6.0,60.0,60.0,1.5,1.0,3.0,C
6.0,62.0,61.0,1.5,1.0,3.0,C
7.5,59.0,59.0,0.5,1.0,3.0,C
7.5,62.0,61.0,0.5,1.0,3.0,C
8.0,57.0,58.0,1.0,1.0,3.0,C
8.0,60.0,60.0,1.0,1.0,3.0,C
9.0,55.0,57.0,1.0,1.0,4.0,C
9.0,59.0,59.0,1.0,1.0,4.0,C
10.0,0.0,0.0,1.0,1.0,4.0,R
11.0,43.0,50.0,0.5,1.0,4.0,C
11.0,55.0,57.0,0.5,1.0,4.0,C
11.5,0.0,0.0,0.5,1.0,4.0,R
12.0,43.0,50.0,2.0,1.0,5.0,C
12.0,55.0,57.0,2.0,1.0,5.0,C
14.0,31.0,43.0,0.5,1.0,5.0,C
14.0,43.0,50.0,0.5,1.0,5.0,C
14.5,0.0,0.0,0.5,1.0,5.0,R
15.0,30.0,42.0,0.5,1.0,6.0,C
15.0,42.0,49.0,0.5,1.0,6.0,C
15.5,0.0,0.0,0.5,1.0,6.0,R
16.0,0.0,0.0,1.0,1.0,7.0,R
17.0,66.0,63.0,1.0,1.0,6.0,N
18.0,64.0,62.0,1.5,1.0,7.0,C
18.0,66.0,63.0,1.5,1.0,7.0,C
19.5,62.0,61.0,0.5,1.0,7.0,C
19.5,66.0,63.0,0.5,1.0,7.0,C
20.0,61.0,60.0,1.0,1.0,7.0,C
20.0,64.0,62.0,1.0,1.0,7.0,C
21.0,59.0,59.0,1.0,1.0,8.0,C
21.0,62.0,61.0,1.0,1.0,8.0,C
22.0,0.0,0.0,2.0,1.0,8.0,R
24.0,57.0,58.0,2.0,1.0,9.0,C
24.0,64.0,62.0,2.0,1.0,9.0,C
24.0,67.0,64.0,3.0,1.0,9.0,N
26.0,63.0,62.0,1.0,1.0,9.0,N
27.0,62.0,61.0,2.0,1.0,10.0,C
27.0,67.0,64.0,2.0,1.0,10.0,C
29.0,66.0,63.0,3.0,1.0,10.0,N
30.0,66.0,63.0,2.0,1.0,11.0,N
32.0,66.0,63.0,1.0,1.0,11.0,N
33.0,67.0,64.0,2.0,1.0,12.0,N
35.0,55.0,57.0,1.0,1.0,12.0,N
36.0,52.0,55.0,2.0,1.0,13.0,N
38.0,64.0,62.0,1.0,1.0,13.0,N
39.0,60.0,60.0,2.0,1.0,14.0,N
41.0,48.0,53.0,4.0,1.0,14.0,N
45.0,35.0,45.0,2.0,1.0,16.0,C
45.0,42.0,49.0,2.0,1.0,16.0,C
45.0,47.0,52.0,2.0,1.0,16.0,C
47.0,0.0,0.0,1.0,1.0,16.0,R
48.0,43.0,50.0,3.0,1.0,17.0,N
48.0,52.0,55.0,6.0,1.0,17.0,N
48.0,59.0,59.0,3.0,1.0,17.0,N
51.0,45.0,51.0,2.0,1.0,18.0,N
51.0,52.0,55.0,3.0,1.0,18.0,N
53.0,46.0,51.0,1.0,1.0,18.0,N
54.0,47.0,52.0,3.0,1.0,19.0,N
57.0,48.0,53.0,2.0,1.0,20.0,C
57.0,55.0,57.0,2.0,1.0,20.0,C
59.0,47.0,52.0,0.5,1.0,20.0,N
59.5,45.0,51.0,0.5,1.0,20.0,N
60.0,43.0,50.0,2.0,1.0,21.0,N
60.0,52.0,55.0,3.0,1.0,21.0,C
60.0,59.0,59.0,3.0,1.0,21.0,C
62.0,44.0,50.0,1.0,1.0,21.0,N
63.0,45.0,51.0,2.0,1.0,22.0,N
65.0,46.0,51.0,1.0,1.0,22.0,N
66.0,35.0,45.0,3.0,1.0,23.0,C
66.0,47.0,52.0,3.0,1.0,23.0,C
69.0,40.0,48.0,1.0,1.0,24.0,C
69.0,52.0,55.0,1.0,1.0,24.0,C
70.0,0.0,0.0,1.0,1.0,24.0,R
71.0,35.0,45.0,1.0,1.0,24.0,C
71.0,47.0,52.0,1.0,1.0,24.0,C
72.0,35.0,45.0,2.0,1.0,25.0,C
72.0,47.0,52.0,2.0,1.0,25.0,C
74.0,40.0,48.0,1.0,1.0,25.0,C
74.0,52.0,55.0,1.0,1.0,25.0,C
75.0,40.0,48.0,2.0,1.0,26.0,C
75.0,52.0,55.0,2.0,1.0,26.0,C
77.0,47.0,52.0,1.0,1.0,26.0,C
77.0,59.0,59.0,1.0,1.0,26.0,C
78.0,47.0,52.0,2.0,1.0,27.0,C
78.0,59.0,59.0,2.0,1.0,27.0,C
80.0,52.0,55.0,1.0,1.0,27.0,C
80.0,64.0,62.0,1.0,1.0,27.0,C
81.0,52.0,55.0,2.0,1.0,28.0,C
81.0,64.0,62.0,2.0,1.0,28.0,C
83.0,55.0,57.0,0.5,1.0,28.0,C
83.0,59.0,59.0,0.5,1.0,28.0,C
83.0,62.0,61.0,0.5,1.0,28.0,C
83.0,65.0,63.0,0.5,1.0,28.0,C
83.5,0.0,0.0,0.5,1.0,28.0,R
84.0,55.0,57.0,1.5,1.0,29.0,C
84.0,59.0,59.0,1.5,1.0,29.0,C
84.0,62.0,61.0,1.5,1.0,29.0,C
84.0,65.0,63.0,1.5,1.0,29.0,C
85.5,0.0,0.0,2.0,1.0,29.0,R
87.5,0.0,0.0,0.5,1.0,29.0,R
88.0,0.0,0.0,1.0,1.0,30.0,R
89.0,60.0,60.0,0.2,1.0,30.0,N
89.2,59.0,59.0,0.2,1.0,30.0,N
89.4,57.0,58.0,0.2,1.0,30.0,N
89.6,55.0,57.0,0.2,1.0,30.0,N
89.8,54.0,56.0,0.2,1.0,30.0,N
90.0,0.0,0.0,2.0,1.0,30.0,R
92.0,0.0,0.0,2.6645352591003757e-15,1.0,31.0,R
92.0,35.0,45.0,0.5,1.0,31.0,C
92.0,47.0,52.0,0.5,1.0,31.0,C
92.5,0.0,0.0,0.5,1.0,31.0,R
93.0,36.0,46.0,0.5,1.0,32.0,C
93.0,48.0,53.0,0.5,1.0,32.0,C
93.5,0.0,0.0,1.0,1.0,32.0,R
94.5,0.0,0.0,0.5,1.0,32.0,R
95.0,52.0,55.0,0.5,1.0,32.0,C
95.0,56.0,57.0,0.5,1.0,32.0,C
95.0,59.0,59.0,0.5,1.0,32.0,C
95.0,62.0,61.0,0.5,1.0,32.0,C
95.5,0.0,0.0,0.5,1.0,32.0,R
96.0,52.0,55.0,1.5,1.0,33.0,C
96.0,56.0,57.0,1.5,1.0,33.0,C
96.0,59.0,59.0,1.5,1.0,33.0,C
96.0,62.0,61.0,1.5,1.0,33.0,C
97.5,0.0,0.0,2.0,1.0,33.0,R
99.5,0.0,0.0,0.5,1.0,33.0,R
100.0,0.0,0.0,4.0,1.0,34.0,R
104.0,32.0,43.0,0.5,1.0,35.0,C
104.0,44.0,50.0,0.5,1.0,35.0,C
104.5,0.0,0.0,0.5,1.0,35.0,R
105.0,33.0,44.0,0.5,1.0,36.0,C
105.0,45.0,51.0,0.5,1.0,36.0,C
105.5,0.0,0.0,1.0,1.0,36.0,R
106.5,0.0,0.0,0.5,1.0,36.0,R
107.0,58.0,59.0,1.0,1.0,36.0,N
108.0,58.0,59.0,4.0,1.0,37.0,N
112.0,0.0,0.0,4.0,1.0,37.0,R
116.0,64.0,62.0,1.0,1.0,39.0,N
117.0,64.0,62.0,2.0,1.0,40.0,N
119.0,58.0,58.0,1.0,1.0,40.0,C
119.0,64.0,62.0,1.0,1.0,40.0,C
120.0,58.0,58.0,2.0,1.0,41.0,C
120.0,64.0,62.0,2.0,1.0,41.0,C
122.0,58.0,58.0,1.0,1.0,41.0,C
122.0,64.0,62.0,1.0,1.0,41.0,C
123.0,58.0,58.0,2.0,1.0,42.0,C
123.0,64.0,62.0,2.0,1.0,42.0,C
125.0,58.0,58.0,1.0,1.0,42.0,C
125.0,61.0,60.0,1.0,1.0,42.0,C
125.0,64.0,62.0,1.0,1.0,42.0,C
125.0,67.0,64.0,1.0,1.0,42.0,C
126.0,58.0,58.0,5.0,1.0,43.0,N
126.0,61.0,60.0,3.0,1.0,43.0,C
126.0,64.0,62.0,3.0,1.0,43.0,C
126.0,67.0,64.0,2.0,1.0,43.0,N
128.0,66.0,63.0,1.0,1.0,43.0,N
129.0,58.0,58.0,2.0,1.0,44.0,C
129.0,61.0,60.0,2.0,1.0,44.0,C
129.0,64.0,62.0,2.0,1.0,44.0,C
129.0,65.0,62.0,2.0,1.0,44.0,C
131.0,58.0,58.0,1.0,1.0,44.0,C
131.0,60.0,60.0,1.0,1.0,44.0,C
131.0,64.0,62.0,1.0,1.0,44.0,C
131.0,66.0,63.0,1.0,1.0,44.0,C
132.0,59.0,59.0,0.5,1.0,45.0,C
132.0,62.0,61.0,0.5,1.0,45.0,C
132.0,66.0,63.0,0.5,1.0,45.0,C
132.5,59.0,59.0,0.5,1.0,45.0,C
132.5,62.0,61.0,0.5,1.0,45.0,C
132.5,66.0,63.0,0.5,1.0,45.0,C
133.0,59.0,59.0,0.5,1.0,45.0,C
133.0,62.0,61.0,0.5,1.0,45.0,C
133.0,66.0,63.0,0.5,1.0,45.0,C
133.5,59.0,59.0,0.5,1.0,45.0,C
133.5,62.0,61.0,0.5,1.0,45.0,C
133.5,66.0,63.0,0.5,1.0,45.0,C
134.0,59.0,59.0,0.5,1.0,45.0,C
134.0,62.0,61.0,0.5,1.0,45.0,C
134.0,66.0,63.0,0.5,1.0,45.0,C
134.5,59.0,59.0,0.5,1.0,45.0,C
134.5,62.0,61.0,0.5,1.0,45.0,C
134.5,66.0,63.0,0.5,1.0,45.0,C
135.0,50.0,54.0,0.5,1.0,46.0,C
135.0,54.0,56.0,0.5,1.0,46.0,C
135.0,59.0,59.0,0.5,1.0,46.0,C
135.5,50.0,54.0,0.5,1.0,46.0,C
135.5,54.0,56.0,0.5,1.0,46.0,C
135.5,59.0,59.0,0.5,1.0,46.0,C
136.0,50.0,54.0,0.5,1.0,46.0,C
136.0,54.0,56.0,0.5,1.0,46.0,C
136.0,59.0,59.0,0.5,1.0,46.0,C
136.5,50.0,54.0,0.5,1.0,46.0,C
136.5,54.0,56.0,0.5,1.0,46.0,C
136.5,59.0,59.0,0.5,1.0,46.0,C
137.0,50.0,54.0,0.5,1.0,46.0,C
137.0,54.0,56.0,0.5,1.0,46.0,C
137.0,59.0,59.0,0.5,1.0,46.0,C
137.5,50.0,54.0,0.5,1.0,46.0,C
137.5,54.0,56.0,0.5,1.0,46.0,C
137.5,59.0,59.0,0.5,1.0,46.0,C
138.0,51.0,54.0,0.5,1.0,47.0,C
138.0,54.0,56.0,0.5,1.0,47.0,C
138.0,57.0,58.0,0.5,1.0,47.0,C
138.5,51.0,54.0,0.5,1.0,47.0,C
138.5,54.0,56.0,0.5,1.0,47.0,C
138.5,57.0,58.0,0.5,1.0,47.0,C
139.0,52.0,55.0,0.5,1.0,47.0,C
139.0,55.0,57.0,0.5,1.0,47.0,C
139.5,52.0,55.0,0.5,1.0,47.0,C
139.5,55.0,57.0,0.5,1.0,47.0,C
140.0,52.0,55.0,0.5,1.0,47.0,C
140.0,55.0,57.0,0.5,1.0,47.0,C
140.5,52.0,55.0,0.5,1.0,47.0,C
140.5,55.0,57.0,0.5,1.0,47.0,C
141.0,52.0,55.0,0.5,1.0,48.0,C
141.0,55.0,57.0,0.5,1.0,48.0,C
141.0,59.0,59.0,0.5,1.0,48.0,C
141.5,52.0,55.0,0.5,1.0,48.0,C
141.5,55.0,57.0,0.5,1.0,48.0,C
141.5,59.0,59.0,0.5,1.0,48.0,C
142.0,54.0,56.0,0.5,1.0,48.0,C
142.0,57.0,58.0,0.5,1.0,48.0,C
142.5,54.0,56.0,0.5,1.0,48.0,C
142.5,57.0,58.0,0.5,1.0,48.0,C
143.0,54.0,56.0,0.5,1.0,48.0,C
143.0,57.0,58.0,0.5,1.0,48.0,C
143.5,54.0,56.0,0.5,1.0,48.0,C
143.5,57.0,58.0,0.5,1.0,48.0,C
144.0,54.0,56.0,0.5,1.0,49.0,C
144.0,57.0,58.0,0.5,1.0,49.0,C
144.0,60.0,60.0,0.5,1.0,49.0,C
144.5,54.0,56.0,0.5,1.0,49.0,C
144.5,57.0,58.0,0.5,1.0,49.0,C
144.5,60.0,60.0,0.5,1.0,49.0,C
145.0,55.0,57.0,0.5,1.0,49.0,C
145.0,59.0,59.0,0.5,1.0,49.0,C
145.5,55.0,57.0,0.5,1.0,49.0,C
145.5,59.0,59.0,0.5,1.0,49.0,C
146.0,55.0,57.0,0.5,1.0,49.0,C
146.0,59.0,59.0,0.5,1.0,49.0,C
146.5,55.0,57.0,0.5,1.0,49.0,C
146.5,59.0,59.0,0.5,1.0,49.0,C
147.0,56.0,57.0,0.5,1.0,50.0,C
147.0,59.0,59.0,0.5,1.0,50.0,C
147.0,62.0,61.0,0.5,1.0,50.0,C
147.5,56.0,57.0,0.5,1.0,50.0,C
147.5,59.0,59.0,0.5,1.0,50.0,C
147.5,62.0,61.0,0.5,1.0,50.0,C
148.0,56.0,57.0,0.5,1.0,50.0,C
148.0,59.0,59.0,0.5,1.0,50.0,C
148.0,61.0,60.0,0.5,1.0,50.0,C
148.5,56.0,57.0,0.5,1.0,50.0,C
148.5,59.0,59.0,0.5,1.0,50.0,C
148.5,61.0,60.0,0.5,1.0,50.0,C
149.0,56.0,57.0,0.5,1.0,50.0,C
149.0,59.0,59.0,0.5,1.0,50.0,C
149.0,61.0,60.0,0.5,1.0,50.0,C
149.5,56.0,57.0,0.5,1.0,50.0,C
149.5,59.0,59.0,0.5,1.0,50.0,C
149.5,61.0,60.0,0.5,1.0,50.0,C
150.0,61.0,60.0,0.5,1.0,51.0,N
150.5,61.0,60.0,0.5,1.0,51.0,N
151.0,61.0,60.0,0.5,1.0,51.0,N
151.5,61.0,60.0,0.5,1.0,51.0,N
152.0,61.0,60.0,0.5,1.0,51.0,N
