0,21.5,exp,1st,a
21,33.5,exp,tr,b
33.5,69.5,exp,tr,c
69,81.5,exp,2nd,d
81,93.5,exp,2nd,d
93,135.5,exp,2nd,d'
135,147.5,exp,2nd,e
147,168.5,exp,1st,a
168,180.5,exp,tr,b
180.5,216.5,exp,tr,c
216,228.5,exp,2nd,d
228,240.5,exp,2nd,d
240,282.5,exp,2nd,d'
282,300.5,exp,2nd,e'
300,321.5,dev,d1,a
321,345.5,dev,d1,f
345,369.5,dev,d1,f
369,393.5,dev,d1,b'
393,417.5,dev,d1,f
417,441.5,dev,d1,f
441,478,dev,d1,b''
477,501.5,dev,rtr,f
501,514,dev,rtr,g
513,534.5,rec,1st,a
534,546.5,rec,tr,b
546.5,582.5,rec,tr,c
582,594.5,rec,2nd,d
594,606.5,rec,2nd,d
606,648.5,rec,2nd,d'
648,666.5,rec,2nd,e'
666,687.5,dev,d1,a
687,711.5,dev,d1,f
711,735.5,dev,d1,f
735,759.5,dev,d1,b'
759,783.5,dev,d1,f
783,807.5,dev,d1,f
807,844,dev,d1,b''
843,867.5,dev,rtr,f
867,880,dev,rtr,g
879,900.5,rec,1st,a
900,912.5,rec,tr,b
912.5,948.5,rec,tr,c
948,960.5,rec,2nd,d
960,972.5,rec,2nd,d
972,1014.5,rec,2nd,d'
1014,1038.5,rec,2nd,e'
1038,1062,rec,coda,a'
1062,1083.5,rec,coda,a'
1083,1095.5,rec,coda,f'
1095,1114,rec,coda,f'
