0,9,G,1,M,0,I
9,12,G,4,M,0,IV
12,15,G,2,m,1,ii6
15,21,G,5,D7,2,V43
21,24,G,1,M,0,I
24,27,G,5,M,1,V6
27,30,G,1,M,0,I
30,32,G,4,M,0,IV
32,33,G,5/5,D7,1,V65/V
33,45,G,5,M,0,V
45,57,G,3,m,0,iii
57,69,A,5,D7,1,V65
69,72,A,1,M,0,I
72,75,A,5,D7,1,V65
75,78,D,5,D7,0,V7
78,81,D,1,M,0,I
81,84,A,1,M,0,I
84,87,A,5,D7,1,V65
87,90,D,5,D7,0,V7
90,93,D,1,M,0,I
93,96,D,5,M,0,V
96,99,D,6,m,0,vi
99,102,D,5/5,D7,3,V42/V
102,108,D,5,D7,0,V7
108,111,D,7,d7,3,vii-42
111,113,D,5,D7,0,V7
113,114,D,5,D7,3,V42
114,116,D,1,M,1,I6
116,117,D,1,M,0,I
117,120,D,5,D7,0,V7
120,123,D,7,d7,3,vii-42
123,125,D,5,D7,0,V7
125,126,D,5,D7,3,V42
126,128,D,1,M,1,I6
128,129,D,1,M,0,I
129,131,D,4,M,0,IV
131,132,D,2,m,1,ii6
132,134,D,1,M,2,I64
134,135,D,5,D7,0,V7
135,138,D,1,M,0,I
138,141,D,5,D7,2,V43
141,144,G,1,M,1,I6
144,147,G,5,D7,2,V43
147,156,G,1,M,0,I
156,159,G,4,M,0,IV
159,162,G,2,m,1,ii6
162,168,G,5,D7,2,V43
168,171,G,1,M,0,I
171,174,G,5,M,1,V6
174,177,G,1,M,0,I
177,179,G,4,M,0,IV
179,180,G,5/5,D7,1,V65/V
180,192,G,5,M,0,V
192,204,G,3,m,0,iii
204,216,A,5,D7,1,V65
216,219,A,1,M,0,I
219,222,A,5,D7,1,V65
222,225,D,5,D7,0,V7
225,228,D,1,M,0,I
228,231,A,1,M,0,I
231,234,A,5,D7,1,V65
234,237,D,5,D7,0,V7
237,240,D,1,M,0,I
240,243,D,5,M,0,V
243,246,D,6,m,0,vi
246,249,D,5/5,D7,3,V42/V
249,255,D,5,D7,0,V7
255,258,D,7,d7,3,vii-42
258,260,D,5,D7,0,V7
260,261,D,5,D7,3,V42
261,263,D,1,M,1,I6
263,264,D,1,M,0,I
264,267,D,5,D7,0,V7
267,270,D,7,d7,3,vii-42
270,272,D,5,D7,0,V7
272,273,D,5,D7,3,V42
273,275,D,1,M,1,I6
275,276,D,1,M,0,I
276,278,D,4,M,0,IV
278,279,D,2,m,1,ii6
279,281,D,1,M,2,I64
281,282,D,5,D7,0,V7
282,285,D,1,M,0,I
285,288,D,5,D7,2,V43
288,291,G,1,M,1,I6
291,294,G,5,D7,2,V43
294,297,E,1,M,1,I6
297,300,E,5,D7,2,V43
300,309,E,1,M,0,I
309,312,E,4,M,0,IV
312,315,E,2,m,1,ii6
315,321,E,5,D7,2,V43
321,330,E,1,M,0,I
330,342,E,5,D7,0,V7
342,345,C,3,m,0,iii
345,354,C,1,M,0,I
354,366,C,5,D7,0,V7
366,372,C,1,M,0,I
372,375,C,5,M,1,V6
375,378,C,1,M,0,I
378,380,C,4,M,0,IV
380,381,C,5/5,D7,1,V65/V
381,384,C,5,M,0,V
384,386,C,4,M,0,IV
386,387,C,5/5,D7,1,V65/V
387,390,C,5,M,0,V
390,392,c,4,m,0,iv
392,393,c,4,M,0,V
393,402,c,1,m,0,i
402,414,c,5,D7,0,V7
414,416,c,1,m,0,i
416,417,E-,5,M,0,V
417,426,E-,1,M,0,I
426,438,E-,5,D7,0,V7
438,444,E-,1,M,0,I
444,447,E-,5,D7,1,V65
447,450,E-,1,M,0,I
450,452,E-,4,M,0,IV
452,453,E-,5/5,D7,1,V65/V
453,456,E-,5,M,0,V
456,458,E-,4,M,0,IV
458,459,E-,5/5,D7,1,V65/V
459,462,E-,5,M,0,V
462,465,g,4,m,1,iv6
465,468,g,7,d,0,vii-
468,471,g,4,m,1,iv6
471,474,g,5,M,1,V6
474,476,g,1,m,0,i
476,477,g,7/5,d7,0,vii-7/V
477,486,D,1,M,0,I
486,498,D,5,D7,0,V7
498,507,D,1,M,0,I
507,513,G,5,D7,0,V7
513,522,G,1,M,0,I
522,528,G,4,M,0,IV
528,534,G,5,D7,2,V43
534,537,G,1,M,0,I
537,540,G,5,M,1,V6
540,543,G,1,M,0,I
543,546,G,5,D7,2,V43
546,558,G,1,M,1,I6
558,570,G,4,M,0,IV
570,582,D,5,D7,0,V7
582,585,D,1,M,0,I
585,588,D,5,D7,1,V65
588,591,G,5,D7,0,V7
591,594,G,1,M,0,I
594,597,D,1,M,0,I
597,600,D,5,D7,1,V65
600,603,G,5,D7,0,V7
603,606,G,1,M,0,I
606,609,G,5,M,0,V
609,612,G,6,m,0,vi
612,615,G,5/5,D7,3,V42/V
615,621,G,5,D7,0,V7
621,624,G,7,d7,3,vii-42
624,626,G,5,D7,0,V7
626,627,G,5,D7,3,V42
627,629,G,1,M,1,I6
629,630,G,1,M,0,I
630,633,G,5,D7,0,V7
633,636,G,7,d7,3,vii-42
636,638,G,5,D7,0,V7
638,639,G,5,D7,3,V42
639,641,G,1,M,1,I6
641,642,G,1,M,0,I
642,644,G,4,M,0,IV
644,645,G,2,m,1,ii6
645,647,G,1,M,2,I64
647,648,G,5,D7,0,V7
648,651,G,1,M,0,I
651,654,G,5,D7,2,V43
654,657,G,1,M,1,I6
657,660,G,5,D7,2,V43
660,663,E,1,M,1,I6
663,666,E,5,D7,2,V43
666,675,E,1,M,0,I
675,678,E,4,M,0,IV
678,681,E,2,m,1,ii6
681,687,E,5,D7,2,V43
687,696,E,1,M,0,I
696,708,E,5,D7,0,V7
708,711,C,3,m,0,iii
711,720,C,1,M,0,I
720,732,C,5,D7,0,V7
732,738,C,1,M,0,I
738,741,C,5,M,1,V6
741,744,C,1,M,0,I
744,746,C,4,M,0,IV
746,747,C,5/5,D7,1,V65/V
747,750,C,5,M,0,V
750,752,C,4,M,0,IV
752,753,C,5/5,D7,1,V65/V
753,756,C,5,M,0,V
756,758,c,4,m,0,iv
758,759,c,4,M,0,V
759,768,c,1,m,0,i
768,780,c,5,D7,0,V7
780,782,c,1,m,0,i
782,783,E-,5,M,0,V
783,792,E-,1,M,0,I
792,804,E-,5,D7,0,V7
804,810,E-,1,M,0,I
810,813,E-,5,D7,1,V65
813,816,E-,1,M,0,I
816,818,E-,4,M,0,IV
818,819,E-,5/5,D7,1,V65/V
819,822,E-,5,M,0,V
822,824,E-,4,M,0,IV
824,825,E-,5/5,D7,1,V65/V
825,828,E-,5,M,0,V
828,831,g,4,m,1,iv6
831,834,g,7,d,0,vii-
834,837,g,4,m,1,iv6
837,840,g,5,M,1,V6
840,842,g,1,m,0,i
842,843,g,7/5,d7,0,vii-7/V
843,852,D,1,M,0,I
852,864,D,5,D7,0,V7
864,873,D,1,M,0,I
873,879,G,5,D7,0,V7
879,888,G,1,M,0,I
888,894,G,4,M,0,IV
894,900,G,5,D7,2,V43
900,903,G,1,M,0,I
903,906,G,5,M,1,V6
906,909,G,1,M,0,I
909,912,G,5,D7,2,V43
912,924,G,1,M,1,I6
924,936,G,4,M,0,IV
936,948,D,5,D7,0,V7
948,951,D,1,M,0,I
951,954,D,5,D7,1,V65
954,957,G,5,D7,0,V7
957,960,G,1,M,0,I
960,963,D,1,M,0,I
963,966,D,5,D7,1,V65
966,969,G,5,D7,0,V7
969,972,G,1,M,0,I
972,975,G,5,M,0,V
975,978,G,6,m,0,vi
978,981,G,5/5,D7,3,V42/V
981,987,G,5,D7,0,V7
987,990,G,7,d7,3,vii-42
990,992,G,5,D7,0,V7
992,993,G,5,D7,3,V42
993,995,G,1,M,1,I6
995,996,G,1,M,0,I
996,999,G,5,D7,0,V7
999,1002,G,7,d7,3,vii-42
1002,1004,G,5,D7,0,V7
1004,1005,G,5,D7,3,V42
1005,1007,G,1,M,1,I6
1007,1008,G,1,M,0,I
1008,1010,G,4,M,0,IV
1010,1011,G,2,m,1,ii6
1011,1013,G,1,M,2,I64
1013,1014,G,5,D7,0,V7
1014,1017,G,1,M,0,I
1017,1020,G,5,D7,2,V43
1020,1023,G,1,M,1,I6
1023,1026,G,5,D7,2,V43
1026,1029,G,1,M,0,I
1029,1032,G,5,D7,0,V7
1032,1035,G,1,M,0,I
1035,1038,G,5,D7,0,V7
1038,1047,G,1,M,0,I
1047,1050,G,4,M,1,IV6
1050,1056,G,6,m,1,vi6
1056,1059,G,5,D7,0,V7
1059,1071,G,1,M,0,I
1071,1074,G,4,M,1,IV6
1074,1080,G,6,m,1,vi6
1080,1083,G,5,D7,0,V7
1083,1092,G,1,M,0,I
1092,1095,G,5,D7,0,V7
1095,1104,G,1,M,0,I
1104,1107,G,5,D7,0,V7
1107,1116,G,1,M,0,I
