-1,0,D,1,M,0,I
0,4,D,5,M,0,V
4,6,D,1,M,0,I
6,8,D,5,M,0,V
8,12,D,1,M,0,I
12,15,D,5,M,0,V
15,16,D,1,M,1,I6
16,24,D,5,D7,0,V7
24,32,D,1,M,0,I
32,34,D,2,m,1,ii6
34,36,D,5,D7,0,V7
36,44,D,1,M,0,I
44,48,D,5,D7,0,V7
48,52,D,1,M,1,I6
52,54,D,6,m,0,vi
54,56,D,2,m,1,ii6
56,58,D,2,m,0,ii
58,60,D,5,D7,0,V7
60,64,D,1,M,0,I
64,68,D,5,M,0,V
68,70,D,1,M,0,I
70,72,D,5,M,0,V
72,76,D,1,M,0,I
76,80,D,5,M,0,V
80,82,b,1,m,1,i6
82,84,b,4,m,0,iv
84,88,b,5,M,0,V
88,90,b,1,m,0,i
90,92,b,5,D7,1,V65
92,96,b,1,m,0,i
96,98,b,5,D7,2,V43
98,100,b,1,m,0,i
100,104,b,5,M,0,V
104,106,b,1,m,0,i
106,108,b,5,D7,1,V65
108,110,b,1,m,0,i
110,112,f+,4,m,1,iv6
112,114,f+,1,m,2,i64
114,116,f+,5,M,0,V
116,120,f+,1,m,0,i
120,122,f+,5,D7,0,V7
122,124,f+,1,m,0,i
124,128,f+,5,D7,0,V7
128,130,f+,1,m,0,i
130,132,f+,7,d,1,vii-6
132,136,f+,1,m,1,i6
136,138,A,5,D7,0,V7
138,140,A,1,M,0,I
140,144,A,5,D7,0,V7
144,146,A,1,M,0,I
146,148,A,7,d,0,vii-6
148,152,A,1,M,1,I6
152,156,A,4,M,0,IV
156,164,A,2,m,0,ii
164,168,A,5,D7,0,V7
168,172,A,1,M,0,I
172,176,A,5/6,D7,1,V65/vi
176,180,A,6,m,0,vi
180,184,A,5/5,D7,2,V43/V
184,188,A,5,M,0,V
188,190,A,5,D7,0,V7
190,192,A,5,D7,3,V42
192,196,A,1,M,1,I6
196,198,A,4,M,0,IV
198,200,A,7/5,h7,0,vii=7/V
200,204,A,1,M,2,I64
204,208,A,5,M,0,V
208,212,A,1,M,0,I
212,214,A,5,D7,0,V7
214,216,A,1,M,0,I
216,218,A,5,M,0,V
218,220,A,1,M,0,I
220,236,A,5,D7,0,V7
236,238,A,1,M,0,I
238,240,a,1,m,0,i
240,242,a,5,D7,0,V7
242,244,a,1,m,0,i
244,246,a,5,M,0,V
246,248,a,1,m,0,i
248,263,a,5,D7,0,V7
263,264,A,1,M,0,I
264,267,A,5,D7,0,V7
267,268,A,1,M,0,I
268,271,A,5,D7,0,V7
271,272,A,1,M,0,I
272,274,A,2,m7,1,ii65
274,276,A,5,M,0,V
276,280,A,1,M,0,I
280,283,A,5,D7,0,V7
283,284,A,1,M,0,I
284,287,A,5,D7,0,V7
287,288,D,5,D7,3,V42
288,291,D,1,M,0,I
291,292,D,5,D7,3,V42
292,295,D,1,M,0,I
295,296,C,5,D7,3,V42
296,299,C,1,M,0,I
299,300,C,5,D7,3,V42
300,303,C,1,M,0,I
303,304,C,5,D7,1,V65
304,307,C,1,M,0,I
307,308,C,5,D7,3,V42
308,311,C,1,M,0,I
311,312,d,5,D7,3,V42
312,315,d,1,m,0,i
315,316,d,5,D7,3,V42
316,319,d,1,m,0,i
319,320,d,5,D7,1,V65
