0,7,exp,1st,a
7,24,exp,1st,b
24,31,exp,tr,a
31,80.33333333333333,exp,tr,b'
80,96,exp,tr,a'
96,112,exp,tr,a'
112,128,exp,tr,a''
128,144,exp,tr,a''
144,160.5,exp,tr,a'''
163,178,exp,2nd,c
179,194,exp,2nd,c
195,217,exp,2nd,c'
217,249,exp,2nd,d
249,272.5,exp,coda,d'
272,296.5,exp,coda,e
296,304,exp,coda,e'
304,312,exp,coda,e'
312,320,exp,coda,e'
320,328,exp,coda,e'
328,336,exp,coda,e'
336,360,exp,coda,e''
360,370,exp,pass,f
368,375,exp,1st,a
375,392,exp,1st,b
392,399,exp,tr,a
399,448.3333333333333,exp,tr,b'
448,464,exp,tr,a'
464,480,exp,tr,a'
480,496,exp,tr,a''
496,512,exp,tr,a''
512,528.5,exp,tr,a'''
531,546,exp,2nd,c
547,562,exp,2nd,c
563,585,exp,2nd,c'
585,617,exp,2nd,d
617,640.5,exp,coda,d'
640,664.5,exp,coda,e
664,672,exp,coda,e'
672,680,exp,coda,e'
680,688,exp,coda,e'
688,696,exp,coda,e'
696,704,exp,coda,e'
704,728,exp,coda,e''
728,738,exp,pass,f
736,743,dev,d1,a
744,751,dev,d1,a
752,760,dev,d1,a
760,776,dev,d1,a'
776,792,dev,d1,a'
792,808,dev,tr,a''
808,824,dev,tr,a''
824,840,dev,tr,a''
840,848.5,dev,tr,a''''
852,864.5,dev,tr,g
868,880.5,dev,tr,g
884,900,dev,tr,g
896,920,dev,tr,h
920,938,dev,tr,i
936,958,rec,1st,a'''''
959,976,rec,1st,b
976,1000,rec,tr,a''''''
1000,1016,rec,tr,j
1016,1032,rec,tr,j
1032,1048.5,rec,tr,j'
1051,1066,rec,2nd,c
1067,1082,rec,2nd,c
1083,1105,rec,2nd,c'
1105,1137,rec,2nd,d
1037,1160.5,rec,coda,d'
1160,1184.5,rec,coda,e
1184,1192,rec,coda,e'
1192,1200,rec,coda,e'
1200,1208,rec,coda,e'
1208,1216,rec,coda,e'
1216,1224,rec,coda,e'
1224,1280,rec,coda,e''
