-0.5,14,exp,1st,a
15,19,exp,1st,b
19,23,exp,1st,b
23,31,exp,1st,c
31,35,exp,1st,b
35,39,exp,1st,b
39,48,exp,1st,c
48,56,exp,1st,c'
56,64.5,exp,1st,c''
64,72,exp,tr,d
72,80,exp,tr,d
80,88,exp,tr,d
88,96,exp,tr,d
96,135.5,exp,tr,d'
135.5,150,exp,tr,a'
151.5,183,exp,tr,e
184,200,exp,tr,f
200,216.5,exp,tr,f'
217,232.5,exp,tr,f''
233,250,exp,tr,f'''
247,251,exp,2nd,g
251,255,exp,2nd,g
255,263,exp,2nd,h
263,267,exp,2nd,g
267,271,exp,2nd,g
281,277,exp,2nd,h'
277,281,exp,2nd,i
281,285,exp,2nd,i
285,289,exp,2nd,i
289,296.5,exp,2nd,i'
296,304.5,exp,2nd,j
304,312.5,exp,2nd,j
312,320.5,exp,2nd,k
320,328.5,exp,2nd,j
328,336.5,exp,2nd,j
336,344.5,exp,2nd,k'
344,352.5,exp,2nd,k'
352,361,exp,2nd,k''
361,365,exp,2nd,l
365,369,exp,2nd,l
369,373,exp,2nd,l
373,396.6666666666667,exp,2nd,m
400,420.5,exp,coda,n
424,444.5,exp,coda,n'
444,477,exp,coda,o
476,483.5,exp,pass,p
483.5,498,exp,pass,a''
499.5,514,exp,1st,a
515,519,exp,1st,b
519,523,exp,1st,b
523,531,exp,1st,c
531,535,exp,1st,b
535,539,exp,1st,b
539,548,exp,1st,c
548,556,exp,1st,c'
556,564.5,exp,1st,c''
564,572,exp,tr,d
572,580,exp,tr,d
580,588,exp,tr,d
588,596,exp,tr,d
596,635.5,exp,tr,d'
635.5,650,exp,tr,a'
651.5,683,exp,tr,e
684,700,exp,tr,f
700,716.5,exp,tr,f'
717,732.5,exp,tr,f''
733,750,exp,tr,f'''
747,751,exp,2nd,g
751,755,exp,2nd,g
755,763,exp,2nd,h
763,767,exp,2nd,g
767,771,exp,2nd,g
781,777,exp,2nd,h'
777,781,exp,2nd,i
781,785,exp,2nd,i
785,789,exp,2nd,i
789,796.5,exp,2nd,i'
796,804.5,exp,2nd,j
804,812.5,exp,2nd,j
812,820.5,exp,2nd,k
820,828.5,exp,2nd,j
828,836.5,exp,2nd,j
836,844.5,exp,2nd,k'
844,852.5,exp,2nd,k'
852,861,exp,2nd,k''
861,865,exp,2nd,l
865,869,exp,2nd,l
869,873,exp,2nd,l
873,896.6666666666667,exp,2nd,m
900,920.5,exp,coda,n
924,944.5,exp,coda,n'
944,977,exp,coda,o
976,984,exp,pass,p
984,992,exp,pass,p
992,1000,dev,d1,o'
1000,1008,dev,d1,o'
1008,1016,dev,d1,o'
1016,1024,dev,d1,p
1024,1031.5,dev,d1,p
1031.5,1043,dev,d1,a''
1047.5,1085,dev,d2,q
1083.5,1121,dev,d2,q
1120,1145,dev,d2,q'
1145,1165,dev,d2,r
1164,1203,dev,d2,q''
1203.5,1220,dev,d3,s
1220,1236,dev,d3,s
1236,1252,dev,d3,s
1252,1285.5,dev,d3,s'
1285.5,1304.6666666666667,dev,d3,e'
1304,1324.6666666666667,dev,d4,n
1325,1332.6666666666667,dev,d4,n''
1332,1340.6666666666667,dev,d4,n''
1340,1349,dev,d4,n'''
1347.5,1405,dev,rtr,q'''
1403.5,1417.5,rec,1st,a
1419,1423,rec,1st,b
1423,1427,rec,1st,b
1427,1435,rec,1st,c
1435,1443,rec,1st,c'''
1443,1451,rec,1st,c'''
1451,1468,rec,1st,c''''
1468,1476,rec,1st,c'
1476,1484,rec,1st,c'
1484,1492.5,rec,1st,c''
1492,1500,rec,tr,d
1500,1508,rec,tr,d
1508,1516,rec,tr,d
1516,1524,rec,tr,d
1524,1563.5,rec,tr,d'
1563.5,1570,rec,tr,a'''
1571.5,1611,rec,tr,e''
1611,1628,rec,tr,f
1628,1644.5,rec,tr,f'
1645,1660.5,rec,tr,f''
1661,1678,rec,tr,f'''
1675,1679,rec,2nd,g
1679,1683,rec,2nd,g
1683,1691,rec,2nd,h
1691,1695,rec,2nd,g
1695,1699,rec,2nd,g
1699,1705,rec,2nd,h'
1705,1709,rec,2nd,i
1709,1713,rec,2nd,i
1713,1717,rec,2nd,i
1717,1724.5,rec,2nd,i'
1724,1732.5,rec,2nd,j
1732,1740.5,rec,2nd,j
1740,1748.5,rec,2nd,k
1748,1756.5,rec,2nd,j
1756,1764.5,rec,2nd,j
1764,1772.5,rec,2nd,k'
1772,1780.5,rec,2nd,k'
1780,1789,rec,2nd,k''
1789,1793,rec,2nd,l
1793,1797,rec,2nd,l
1797,1801,rec,2nd,l
1801,1824.6666666666667,rec,2nd,m
1826,1848.5,rec,coda,n
1852,1872.5,rec,coda,n'
1872,1900.5,rec,coda,o
1900,1908,rec,coda,t
1908,1916,rec,coda,t
1916,1924,rec,coda,t
1924,1932,rec,coda,t
1932,1944.5,rec,coda,t'
1944,1961,rec,coda,n''''
1964,1988,rec,coda,n'''''
1988,2005.5,rec,coda,u
2003.5,2035,rec,coda,a''''
2039,2056,rec,coda,a'''''
2056,2073,rec,coda,a''''''
2072,2120,rec,coda,a'''''''
