0,1,E-,1,M,0,I
1,2,E-,5,M,0,V
2,4,E-,6,m,0,vi
4,5,E-,7/2,d7,2,vii-43/ii
5,5.5,c,5/-7,M,1,V6/bVII
5.5,6,c,2,a6,2,Fr+6
6,6.5,c,1,m,2,i64
6.5,7,c,7/5,d7,1,vii65/V
7,8,c,5,M,0,V
8,8.5,c,1,m,2,i64
8.5,9,c,7/5,d7,1,vii65/V
9,9.5,c,5,M,0,V
9.5,10,E-,3,m,0,iii
10,10.5,E-,5,D7,2,V43
10.5,11,E-,1,M,0,I
11,11.5,E-,5,M,1,V6
11.5,12,E-,5,D7,0,V7
12,13,E-,7/2,d7,2,vii-43/ii
13,14,E-,5,D7,0,V7
14,16,e-,6,M,0,VI
16,17,e-,5/6,D7,2,V43/VI
17,17.5,e-,6,M,0,VI
17.5,18,e-,1,m,2,i64
18,19,e-,7/5,d7,0,vii-7/V
19,19.5,e-,5,M,0,V
19.5,20,a-,2,h7,3,ii=64
20,20.5,a-,7,d7,0,vii-7
20.5,21,a-,5,D7,1,V65
21,21.5,a-,1,m,0,i
21.5,22,e-,1,m,1,i6
22,23.5,e-,5,D7,2,V43
23.5,24,e-,1,m,0,i
24,25.5,e-,5,M,1,V6
25.5,26,e-,1,m,0,i
26,27.5,e-,5,M,1,V6
27.5,27.75,e-,5/4,D7,3,V42/iv
27.75,29.25,e-,4,m,1,iv6
29.25,29.5,e-,5,M,1,V6
29.5,29.75,e-,5/4,D7,3,V42/iv
29.75,32,E-,4,M,1,IV6
32,35,E-,4,M,1,IV6
35,36,E-,5/6,D7,1,V65/vi
36,37,E-,7/4,d,1,vii-6/IV
37,38,E-,5/5,M,1,V6/V
38,39,E-,2,m,1,ii6
39,40,E-,1,M,1,I6
40,43,E-,5,D7,2,V43
43,44,E-,1,M,0,I
44,45,E-,5,M,1,V6
45,46,E-,6,m7,0,vi7
46,48,E-,5,D7,0,V7
48,52,E-,1,M,0,I
52,56,E-,5,D7,2,V43
56,60,E-,1,M,1,I6
60,62,E-,5,D7,3,V42
62,64,E-,5,M,0,V
64,68,E-,1,M,0,I
68,72,E-,5,D7,2,V43
72,76,E-,1,M,1,I6
76,78,E-,2,m7,1,ii65
78,80,E-,5/5,D7,1,V65/V
80,84,E-,5,D7,0,V7
84,88,E-,1,M,1,I6
88,96,E-,5,D7,0,V7
96,98,E-,5/6,D7,1,V65/vi
98,100,E-,6,m,1,vi6
100,102,B-,5/5,D7,3,V42/V
102,104,B-,5,M,1,V6
104,108,B-,2,d7,2,ii=43
108,112,B-,2,d7,1,ii=65
112,116,B-,2,d7,2,ii=43
116,120,B-,5/5,D7,1,V65/V
120,124,B-,2,d7,1,ii=7
124,128,B-,3,m7,1,iii65
128,130,B-,5,D7,0,V7
130,132,B-,1,M,2,I64
132,134,B-,5,M,0,V
134,136,B-,1,M,2,I64
136,140,B-,2,d7,1,ii=7
140,144,B-,3,m7,1,iii65
144,146,B-,5,D7,0,V7
146,148,B-,1,M,2,I64
148,164,B-,5,D7,0,V7
164,165,B-,1,M,0,I
165,167,B-,7/3,d,0,vii-/iii
167,169,B-,1,M,0,I
169,171,B-,7,d7,3,vii-42
171,174,B-,1,M,0,I
174,175,B-,4,M,0,IV
175,176,B-,1,M,0,I
176,177,B-,1,M,2,I64
177,178,B-,5,D7,0,V7
178,179,B-,1,M,2,I64
179,180,B-,5,M,0,V
180,181,B-,1,M,0,I
181,183,B-,7/3,d,0,vii-/iii
183,185,B-,1,M,0,I
185,187,B-,7,d7,3,vii-42
187,190,B-,1,M,0,I
190,191,B-,4,M,0,IV
191,192,B-,1,M,0,I
192,193,B-,1,M,2,I64
193,194,B-,5,D7,0,V7
194,195,B-,1,M,2,I64
195,196,B-,5,M,0,V
196,200,B-,1,M,0,I
200,204,B-,5,D7,0,V7
204,208,B-,1,M,0,I
208,212,B-,5,D7,0,V7
212,228,B-,1,M,0,I
228,232,B-,5/4,D7,0,V7IV
232,236,B-,4,M,0,IV
236,240,B-,1,M,1,I6
240,244,E-,5/4,D7,3,V42/IV
244,247,E-,4,M,1,IV6
247,248,E-,5/6,D7,1,V65/vi
248,249,E-,7/4,d,1,vii-6/IV
249,250,E-,5/5,M,1,V6/V
250,251,E-,2,m,1,ii6
251,252,E-,1,M,1,I6
252,255,E-,5,D7,2,V43
255,256,E-,1,M,0,I
256,257,E-,5,M,1,V6
257,258,E-,6,m7,0,vi7
258,260,E-,5,D7,0,V7
260,264,E-,1,M,0,I
264,268,E-,5,D7,2,V43
268,272,E-,1,M,1,I6
272,274,E-,5,D7,3,V42
274,276,E-,5,M,0,V
276,280,E-,1,M,0,I
280,284,E-,5,D7,2,V43
284,288,E-,1,M,1,I6
288,290,E-,2,m7,1,ii65
290,292,E-,5/5,D7,1,V65/V
292,296,E-,5,D7,0,V7
296,300,E-,1,M,1,I6
300,308,E-,5,D7,0,V7
308,310,E-,5/6,D7,1,V65/vi
310,312,E-,6,m,1,vi6
312,314,B-,5/5,D7,3,V42/V
314,316,B-,5,M,1,V6
316,320,B-,2,d7,2,ii=43
320,324,B-,2,d7,1,ii=65
324,328,B-,2,d7,2,ii=43
328,332,B-,5/5,D7,1,V65/V
332,336,B-,2,d7,1,ii=7
336,340,B-,3,m7,1,iii65
340,342,B-,5,D7,0,V7
342,344,B-,1,M,2,I64
344,346,B-,5,M,0,V
346,348,B-,1,M,2,I64
348,352,B-,2,d7,1,ii=7
352,356,B-,3,m7,1,iii65
356,358,B-,5,D7,0,V7
358,360,B-,1,M,2,I64
360,376,B-,5,D7,0,V7
376,377,B-,1,M,0,I
377,379,B-,7/3,d,0,vii-/iii
379,381,B-,1,M,0,I
381,383,B-,7,d7,3,vii-42
383,386,B-,1,M,0,I
386,387,B-,4,M,0,IV
387,388,B-,1,M,0,I
388,389,B-,1,M,2,I64
389,390,B-,5,D7,0,V7
390,391,B-,1,M,2,I64
391,392,B-,5,M,0,V
392,393,B-,1,M,0,I
393,395,B-,7/3,d,0,vii-/iii
395,397,B-,1,M,0,I
397,399,B-,7,d7,3,vii-42
399,402,B-,1,M,0,I
402,403,B-,4,M,0,IV
403,404,B-,1,M,0,I
404,405,B-,1,M,2,I64
405,406,B-,5,D7,0,V7
406,407,B-,1,M,2,I64
407,408,B-,5,M,0,V
408,412,B-,1,M,0,I
412,416,B-,5,D7,0,V7
416,420,B-,1,M,0,I
420,424,B-,5,D7,0,V7
424,440,B-,1,M,0,I
440,444,B-,5/4,D7,0,V7/IV
444,448,B-,4,M,0,IV
448,452,B-,1,M,1,I6
452,456,c,6,M,1,VI6
456,458,c,5,M,1,V6
458,460,c,5,m,1,v6
460,462,c,4,M,1,IV6
462,464,c,4,m,1,iv6
464,465,c,1,m,2,i64
465,466,c,5/5,D7,1,V65/V
466,467,c,5,D7,3,V42
467,476,c,1,m,1,i6
476,480,b-,7,d7,3,vii-42
480,483,b-,5,D7,3,V42
483,492,b-,1,m,1,i6
492,508,E-,5/3,D7,3,V42/iii
508,524,E-,+4,a6,1,Gr+6
