-1,0,F,5,M,0,V
0,1,F,1,M,0,I
1,2,F,2,m7,0,ii7
2,3,F,5,M,0,V
3,4,F,1,M,1,I6
4,6,F,4,M,0,IV
6,8,F,1,M,2,I64
8,9,F,5,D7,0,V7
9,11,F,1,M,0,I
11,12,F,5,M,0,V
12,13,F,1,M,0,I
13,14,F,2,m7,0,ii7
14,15,F,5,M,0,V
15,16,F,1,M,1,I6
16,18,F,4,M,0,IV
18,20,F,1,M,2,I64
20,21,F,5,D7,0,V7
21,24,F,1,M,0,I
24,25,F,1,a,0,I+
25,26,F,4,M,0,IV
26,27,F,7,h7,1,vii=65
27,30,F,1,M,0,I
30,31,F,1,a,0,I+
31,32,F,4,M,0,IV
32,33,F,7,h7,1,vii=65
33,36,F,1,M,0,I
36,37,F,1,a,0,I+
37,38,F,4,M,0,IV
38,39,F,2,m,0,ii
39,40,F,5,M,1,V6
40,41,F,4,M,1,IV6
41,42,F,7,d,0,vii-
42,43,F,5/6,M,1,V6/vi
43,45,F,2,m,1,ii6
45,46,F,5,D7,0,V7
46,48,F,1,M,0,I
48,49,F,1,a,0,I+
49,50,F,4,M,0,IV
50,51,F,7,h7,1,vii=65
51,54,F,1,M,0,I
54,55,F,1,a,0,I+
55,56,F,4,M,0,IV
56,57,F,7,h7,1,vii=65
57,60,F,1,M,0,I
60,61,F,1,a,0,I+
61,62,F,4,M,0,IV
62,63,F,2,m,0,ii
63,64,F,5,M,1,V6
64,65,F,4,M,1,IV6
65,66,F,7,d,0,vii-
66,67,F,5/6,M,1,V6/vi
67,69,F,2,m,1,ii6
69,70,F,5,D7,0,V7
70,72,F,1,M,0,I
72,73,F,1,M,1,I6
73,74,F,2,m,0,ii
74,76,F,1,M,1,I6
76,77,F,2,m,1,ii6
77,78,F,1,M,0,I
78,79,F,7,d,1,vii-6
79,80,F,6,m,0,vi
80,81,F,7/6,d,1,vii-6/V
81,82,F,4,M,0,IV
82,83,F,7/5,h7,0,vii=7/V
83,84,F,5,M,0,V
84,85,F,1,M,1,I6
85,86,F,2,m,0,ii
86,87,F,3,m,1,iii6
87,88,F,1,M,1,I6
88,89,F,2,m,1,ii6
89,90,F,1,M,1,I6
90,91,F,5/6,D7,3,V42/vi
91,92,F,6,m,1,vi6
92,93,F,5/5,D7,3,V42/V
